,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,18,13,3,12,8
1,1,4,3,7,1,0,12,5
2,2,1,20,18,8,3,9,17
3,3,1,0,4,13,6,8,10
4,4,4,2,7,15,0,14,12
5,5,19,1,16,4,8,9,12
6,6,0,9,4,10,14,8,6
7,7,14,10,19,7,1,8,3
8,8,1,4,14,10,5,20,19
9,9,13,8,11,19,2,7,10
10,10,4,1,0,5,17,13,10
11,11,10,12,2,13,18,7,20
12,12,0,10,4,20,15,14,11
13,13,14,3,1,7,0,10,5
14,14,1,19,18,13,17,12,7
15,15,2,6,4,1,11,14,3
16,16,13,0,20,17,7,2,8
17,17,10,11,9,3,4,14,0
18,18,5,17,2,1,14,3,15
19,19,0,15,18,11,6,12,1
20,20,15,0,13,19,17,5,2
21,21,8,17,20,15,2,10,9
22,22,19,10,15,11,12,20,17
23,23,10,0,1,7,13,15,19
24,24,15,18,19,4,12,13,16
25,25,9,2,10,6,11,4,18
26,26,8,16,4,3,14,0,13
27,27,11,20,12,5,14,17,4
28,28,10,7,3,13,1,0,12
29,29,6,18,20,9,17,19,3
30,30,20,0,8,12,4,18,3
31,31,15,2,20,10,7,9,4
32,32,10,19,0,8,18,4,13
33,33,17,16,13,5,4,14,7
34,34,17,16,10,15,2,20,6
35,35,10,1,7,8,14,15,17
36,36,8,12,17,5,15,6,4
37,37,10,3,18,13,16,19,14
38,38,14,20,10,15,17,8,11
39,39,2,20,14,13,16,17,11
40,40,5,18,10,2,3,15,14
41,41,19,0,16,3,12,6,15
42,42,6,19,4,2,11,9,3
43,43,16,14,12,7,4,19,13
44,44,5,7,6,0,8,19,12
45,45,13,16,12,2,14,1,10
46,46,2,5,15,9,10,12,4
47,47,9,6,15,2,19,3,11
48,48,9,8,11,12,2,1,4
