,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,4,12,7,15,3,1
1,1,17,14,1,13,16,4,5
2,2,15,17,20,5,19,10,13
3,3,5,3,20,2,19,18,14
4,4,19,3,7,12,14,17,11
5,5,6,20,11,17,0,15,7
6,6,14,18,19,9,15,3,17
7,7,3,17,12,5,8,11,15
8,8,3,1,10,11,7,4,8
9,9,15,20,10,8,0,7,13
10,10,16,2,10,19,8,11,9
11,11,11,0,20,3,2,4,19
12,12,10,1,8,15,11,5,6
13,13,18,20,19,11,14,2,6
14,14,1,17,7,9,4,14,19
15,15,10,16,12,9,11,6,2
16,16,4,3,14,20,16,2,10
17,17,14,7,0,9,10,20,19
18,18,9,19,14,8,7,6,11
19,19,3,19,7,2,14,15,16
20,20,12,18,19,9,10,8,17
21,21,16,9,18,14,17,5,1
22,22,0,9,8,5,13,10,4
23,23,14,0,17,10,7,1,19
24,24,12,18,11,2,3,0,17
25,25,11,10,8,6,15,16,18
26,26,3,17,7,2,1,4,18
27,27,5,11,12,4,18,19,10
28,28,11,7,12,14,17,18,8
29,29,4,3,13,11,19,0,9
30,30,10,8,2,5,12,7,3
31,31,14,8,18,10,3,7,6
32,32,3,10,13,12,8,6,16
33,33,17,0,20,5,4,12,11
34,34,11,6,7,1,10,14,0
35,35,15,2,4,3,11,16,14
36,36,4,1,8,9,13,2,10
37,37,16,0,13,19,14,8,10
38,38,10,8,13,6,7,16,4
39,39,20,12,3,8,14,10,9
40,40,5,19,4,0,12,9,7
41,41,16,0,14,8,10,11,15
42,42,18,19,6,9,7,12,15
43,43,19,3,5,8,17,13,14
44,44,11,0,18,8,10,15,6
45,45,2,7,12,15,8,5,14
46,46,18,14,11,9,13,7,15
47,47,12,0,1,2,7,10,14
48,48,6,19,17,18,20,0,3
