,round,tube0,tube1,tube2
0,0,8,7,5
1,1,1,7,3
2,2,2,9,1
3,3,7,6,0
4,4,9,5,3
5,5,1,0,2
6,6,8,9,7
7,7,4,8,7
8,8,3,7,0
9,9,8,9,4
10,10,7,3,8
11,11,9,2,5
12,12,2,8,4
13,13,1,9,3
14,14,8,7,1
15,15,8,3,9
16,16,7,9,2
17,17,5,3,8
18,18,2,1,7
19,19,6,2,9
20,20,0,8,2
21,21,5,1,2
22,22,9,8,4
23,23,1,2,7
