,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,1,13,16,7,14
1,1,4,0,11,15,20,10,17
2,2,2,15,7,0,11,17,14
3,3,7,11,4,14,15,9,8
4,4,14,3,16,5,7,9,13
5,5,10,4,18,15,1,19,12
6,6,5,11,8,20,3,2,10
7,7,0,16,3,12,15,8,10
8,8,7,2,11,19,4,14,13
9,9,15,17,3,11,0,7,5
10,10,17,15,20,3,16,10,12
11,11,12,4,18,11,20,1,6
12,12,0,20,7,3,2,14,13
13,13,17,19,8,1,13,0,4
14,14,9,3,6,0,4,1,10
15,15,19,6,5,9,10,20,4
16,16,1,11,9,15,6,8,4
17,17,15,7,19,18,8,3,12
18,18,16,3,5,8,17,15,13
19,19,8,16,6,18,4,2,14
20,20,6,19,10,12,11,15,9
21,21,14,17,2,0,6,19,11
22,22,14,10,18,16,0,19,2
23,23,8,17,13,20,5,15,6
24,24,15,5,1,14,13,2,0
25,25,14,13,3,1,18,8,0
26,26,11,0,18,13,4,10,15
27,27,6,5,20,16,19,14,12
28,28,17,18,1,20,8,3,16
29,29,1,10,13,16,3,19,5
30,30,16,3,6,2,4,0,8
31,31,1,13,19,12,2,9,15
32,32,12,5,11,9,13,2,0
33,33,16,15,2,9,1,0,4
34,34,9,12,11,10,14,13,6
35,35,7,16,0,8,1,9,13
36,36,16,14,11,0,2,19,5
37,37,7,13,15,5,14,0,8
38,38,0,14,18,16,10,12,6
39,39,0,2,1,15,18,14,11
40,40,17,12,4,2,0,9,1
41,41,8,2,10,1,0,18,19
42,42,1,5,18,6,17,4,14
43,43,9,20,11,19,5,18,16
44,44,17,19,10,5,6,2,20
45,45,4,15,8,13,19,9,5
46,46,4,10,2,5,19,3,6
47,47,2,1,11,17,16,20,6
48,48,3,20,12,6,9,7,13
