,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,1,12,6,3,9,17
1,1,2,9,0,14,15,7,5
2,2,10,8,1,12,18,5,11
3,3,8,6,17,0,7,5,2
4,4,9,15,8,14,5,18,7
5,5,19,13,12,16,10,20,11
6,6,15,18,1,16,3,12,20
7,7,13,9,8,17,0,2,10
8,8,18,19,3,5,11,8,15
9,9,4,17,8,19,5,7,2
10,10,11,14,12,18,17,7,5
11,11,7,15,10,16,13,8,9
12,12,3,18,14,12,8,17,9
13,13,15,4,14,8,2,19,10
14,14,9,4,6,15,18,16,14
15,15,19,14,10,0,17,18,3
16,16,4,20,3,19,18,15,17
17,17,6,7,2,5,14,3,4
18,18,10,4,1,7,19,3,13
19,19,19,3,18,6,15,16,5
20,20,4,0,9,2,19,1,5
21,21,5,16,15,1,12,20,14
22,22,5,13,4,0,3,11,16
23,23,3,16,15,10,12,17,0
24,24,6,0,20,7,8,12,19
25,25,12,10,17,7,14,11,6
26,26,20,8,0,13,15,4,14
27,27,8,0,20,19,4,5,13
28,28,15,16,12,17,9,13,19
29,29,3,4,2,14,0,13,20
30,30,12,3,6,17,15,14,1
31,31,15,8,20,13,17,9,14
32,32,15,6,14,19,0,13,17
33,33,11,4,20,7,19,1,3
34,34,16,20,9,18,4,11,17
35,35,2,5,1,11,0,19,4
36,36,17,3,0,7,15,13,9
37,37,1,10,14,12,4,15,9
38,38,1,9,2,11,8,3,6
39,39,12,7,17,15,16,14,2
40,40,4,20,8,18,15,6,3
41,41,3,7,11,1,12,15,2
42,42,10,1,7,19,20,0,9
43,43,12,16,0,9,13,11,14
44,44,12,14,4,20,8,0,15
45,45,12,5,15,6,2,17,4
46,46,10,3,14,19,2,13,18
47,47,2,19,17,3,8,1,15
48,48,17,8,10,16,1,14,4
