,round,tube0,tube1,tube2
0,0,2,9,8
1,1,4,1,6
2,2,6,9,7
3,3,3,8,1
4,4,1,0,5
5,5,9,4,8
6,6,9,2,6
7,7,2,7,4
8,8,7,3,8
9,9,1,8,5
10,10,0,1,6
11,11,1,0,3
12,12,9,2,3
13,13,0,4,8
14,14,1,6,2
15,15,2,6,3
16,16,1,8,3
17,17,0,3,6
18,18,2,0,8
19,19,0,1,5
20,20,5,0,4
21,21,2,6,7
22,22,4,5,2
23,23,6,5,7
