,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,8,9,3,10,12,16
1,1,9,6,17,1,4,16,19
2,2,8,1,5,19,13,14,0
3,3,5,17,16,1,13,18,6
4,4,20,4,12,16,17,13,14
5,5,2,17,6,11,7,10,9
6,6,3,6,0,16,20,11,2
7,7,18,9,3,0,10,14,17
8,8,4,3,7,11,16,19,15
9,9,8,11,2,12,0,7,6
10,10,18,11,5,19,12,2,13
11,11,1,8,9,15,18,4,6
12,12,8,10,2,0,9,5,11
13,13,4,9,20,16,6,18,19
14,14,7,1,9,15,20,8,6
15,15,17,12,4,9,1,14,20
16,16,18,5,6,10,16,11,9
17,17,11,10,9,15,6,0,19
18,18,7,10,14,19,4,2,12
19,19,16,10,6,4,19,14,1
20,20,11,9,7,8,6,18,4
21,21,2,20,18,16,14,0,4
22,22,14,6,9,10,1,8,0
23,23,19,9,0,12,14,2,5
24,24,4,8,3,19,5,17,9
25,25,14,13,11,12,15,1,17
26,26,2,12,5,8,1,20,0
27,27,7,3,5,17,6,19,0
28,28,11,1,2,6,14,0,12
29,29,7,9,14,11,10,19,13
30,30,10,6,15,1,7,18,14
31,31,2,16,8,6,12,7,5
32,32,11,17,2,15,8,13,9
33,33,9,12,13,2,14,7,1
34,34,19,0,14,18,17,4,12
35,35,10,16,6,14,12,18,20
36,36,17,2,13,9,10,14,16
37,37,6,8,10,9,7,18,16
38,38,10,11,8,0,18,12,14
39,39,8,14,10,16,18,12,2
40,40,10,12,6,7,13,8,18
41,41,14,13,19,4,15,6,9
42,42,1,3,12,10,2,15,0
43,43,17,7,0,11,5,1,13
44,44,1,9,13,5,12,0,4
45,45,15,10,18,7,13,1,2
46,46,17,20,13,0,7,10,9
47,47,9,16,0,8,15,17,19
48,48,19,5,6,3,17,7,9
