,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,17,19,20,15,4,1
1,1,17,0,15,3,7,12,2
2,2,3,1,11,12,15,7,18
3,3,2,3,10,15,20,1,5
4,4,13,4,1,16,8,10,17
5,5,20,5,4,9,15,17,6
6,6,11,14,1,2,0,15,9
7,7,15,2,10,11,7,17,1
8,8,13,8,20,5,2,12,15
9,9,1,18,14,13,16,10,17
10,10,11,9,6,3,7,20,14
11,11,11,16,4,12,9,15,14
12,12,20,15,17,5,13,3,9
13,13,19,17,8,11,12,7,9
14,14,4,11,16,5,1,9,3
15,15,5,16,6,20,19,8,15
16,16,14,4,6,5,19,10,3
17,17,11,18,7,3,2,4,6
18,18,1,18,6,10,8,2,20
19,19,4,16,20,0,17,2,19
20,20,14,16,8,20,9,4,18
21,21,7,18,11,9,6,19,2
22,22,9,6,20,1,18,3,5
23,23,19,16,18,2,12,5,0
24,24,0,3,16,12,13,5,17
25,25,0,5,16,12,9,6,3
26,26,14,6,10,19,5,4,18
27,27,12,16,2,7,18,14,1
28,28,9,14,11,4,2,5,15
29,29,10,17,3,0,2,6,5
30,30,20,17,2,1,13,4,11
31,31,8,0,1,16,7,9,5
32,32,11,19,8,14,20,13,10
33,33,4,19,13,1,3,14,17
34,34,14,15,12,5,9,19,18
35,35,18,11,12,7,19,9,13
36,36,16,12,11,8,17,1,10
37,37,16,6,17,10,9,12,2
38,38,12,4,11,13,1,5,8
39,39,13,2,15,3,17,9,19
40,40,9,13,15,18,1,12,6
41,41,13,15,18,6,3,20,8
42,42,6,1,16,2,15,12,3
43,43,8,18,15,16,0,9,19
44,44,14,19,2,7,15,4,12
45,45,15,7,9,16,19,5,20
46,46,8,7,11,12,18,15,5
47,47,7,20,4,1,19,18,17
48,48,5,14,4,2,0,17,12
