,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,17,5,11,1,13,8
1,1,0,5,12,19,10,7,13
2,2,19,0,5,20,18,2,12
3,3,18,14,5,6,12,13,16
4,4,17,15,1,2,6,20,8
5,5,19,7,4,9,15,5,6
6,6,1,5,4,2,14,18,12
7,7,10,17,0,4,20,15,5
8,8,2,10,6,20,3,15,12
9,9,13,7,6,14,1,18,19
10,10,9,15,13,4,6,7,20
11,11,5,13,1,10,14,7,11
12,12,12,9,1,4,20,14,11
13,13,17,4,19,0,6,15,13
14,14,14,16,7,5,10,19,18
15,15,2,11,3,4,5,1,16
16,16,4,17,2,12,5,20,3
17,17,11,16,20,19,17,6,8
18,18,5,19,4,15,6,18,10
19,19,4,7,20,12,3,1,19
20,20,20,9,4,13,2,10,11
21,21,3,5,12,19,8,17,14
22,22,14,10,19,18,0,9,7
23,23,16,17,9,12,2,20,0
24,24,7,5,4,6,15,10,16
25,25,1,18,11,7,2,9,17
26,26,12,13,6,4,17,11,8
27,27,8,3,0,18,16,7,1
28,28,9,3,12,17,20,7,0
29,29,5,3,7,12,0,18,4
30,30,1,15,13,17,3,2,18
31,31,18,4,16,3,12,13,6
32,32,17,6,13,7,18,5,1
33,33,8,15,18,9,6,4,2
34,34,10,19,1,3,13,0,6
35,35,4,19,13,20,7,3,11
36,36,1,8,17,5,2,0,3
37,37,8,1,11,9,14,18,3
38,38,3,10,5,18,0,6,19
39,39,7,1,8,20,2,17,5
40,40,13,20,17,19,8,5,3
41,41,2,11,12,6,19,14,1
42,42,5,1,3,18,12,7,14
43,43,7,16,18,6,13,0,1
44,44,18,4,17,2,12,19,16
45,45,12,15,2,16,6,8,0
46,46,1,20,15,2,4,6,11
47,47,19,13,14,6,11,18,9
48,48,4,7,8,20,6,12,11
