,round,tube0,tube1,tube2
0,0,7,6,8
1,1,7,4,3
2,2,5,6,9
3,3,6,5,9
4,4,3,2,7
5,5,2,9,4
6,6,8,5,2
7,7,1,5,4
8,8,7,2,0
9,9,4,2,3
10,10,9,1,0
11,11,2,8,6
12,12,1,3,4
13,13,2,1,7
14,14,3,1,2
15,15,7,0,6
16,16,9,2,6
17,17,0,3,2
18,18,3,2,8
19,19,3,4,9
20,20,1,4,8
21,21,1,6,2
22,22,7,1,3
23,23,4,0,6
