,round,tube0,tube1,tube2
0,0,7,5,8
1,1,3,4,7
2,2,6,1,2
3,3,9,2,5
4,4,1,2,9
5,5,5,6,2
6,6,0,6,3
7,7,2,8,3
8,8,8,1,2
9,9,1,4,6
10,10,8,1,5
11,11,5,9,0
12,12,3,4,0
13,13,1,8,9
14,14,6,3,1
15,15,4,5,2
16,16,6,2,3
17,17,1,4,0
18,18,8,9,6
19,19,7,9,5
20,20,6,3,9
21,21,0,9,1
22,22,4,7,6
23,23,5,6,7
