,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,16,14,15,18,2,8
1,1,10,6,7,11,17,16,19
2,2,11,8,2,10,7,0,15
3,3,16,4,20,11,18,2,17
4,4,8,16,18,12,15,3,13
5,5,6,11,2,7,10,9,18
6,6,16,4,0,3,19,8,5
7,7,19,12,8,2,10,1,13
8,8,7,2,1,19,12,17,10
9,9,14,3,17,0,19,11,7
10,10,19,1,13,0,14,3,5
11,11,19,14,10,13,18,20,16
12,12,6,13,10,9,16,1,8
13,13,2,3,16,13,20,8,10
14,14,11,12,7,17,15,0,14
15,15,5,0,4,15,17,10,13
16,16,1,13,12,14,20,19,2
17,17,7,18,19,14,2,1,9
18,18,7,8,17,11,6,14,10
19,19,2,15,18,19,20,14,11
20,20,8,6,2,7,18,15,20
21,21,18,13,12,11,16,10,5
22,22,0,17,13,16,4,14,2
23,23,3,7,19,4,9,2,12
24,24,3,12,16,2,17,15,6
25,25,9,3,19,14,10,17,13
26,26,7,18,1,8,5,9,11
27,27,17,13,9,6,8,16,19
28,28,15,2,0,4,14,12,3
29,29,20,2,9,1,0,5,12
30,30,9,20,3,13,2,17,16
31,31,17,8,16,6,10,19,0
32,32,20,11,2,0,4,5,16
33,33,12,15,2,6,7,3,20
34,34,2,6,10,19,18,7,16
35,35,0,15,2,7,10,6,18
36,36,19,16,6,8,14,2,10
37,37,8,17,0,4,14,15,5
38,38,3,5,12,8,2,19,14
39,39,17,4,9,19,18,1,16
40,40,12,13,6,11,3,4,16
41,41,7,5,4,16,1,0,19
42,42,19,15,5,18,13,8,17
43,43,4,6,9,2,10,18,19
44,44,12,0,9,17,13,7,2
45,45,4,8,1,3,20,9,6
46,46,6,5,2,0,13,17,16
47,47,11,3,20,7,4,14,8
48,48,3,19,20,15,4,9,1
