,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,8,12,3,11,16,18
1,1,6,4,3,7,1,2,0
2,2,15,1,2,10,0,11,7
3,3,16,5,7,17,4,10,13
4,4,3,12,19,6,11,20,10
5,5,4,7,14,6,18,11,8
6,6,0,11,1,13,6,7,16
7,7,4,8,5,3,11,9,7
8,8,12,5,10,9,4,16,15
9,9,15,6,16,2,10,5,7
10,10,4,9,20,0,11,7,3
11,11,12,14,19,5,18,4,20
12,12,12,9,3,10,4,7,1
13,13,4,7,16,18,5,10,12
14,14,1,12,20,14,9,13,10
15,15,1,7,5,8,12,9,2
16,16,15,6,0,16,1,2,14
17,17,14,1,11,2,4,20,3
18,18,19,12,4,5,11,9,8
19,19,7,0,15,16,5,11,19
20,20,12,5,6,20,3,1,15
21,21,7,13,6,12,14,3,20
22,22,10,2,0,17,8,15,20
23,23,17,2,0,9,20,11,6
24,24,7,9,2,12,13,11,15
25,25,5,7,1,0,19,18,2
26,26,20,1,2,19,16,3,4
27,27,3,1,20,18,13,16,15
28,28,13,16,12,3,2,0,9
29,29,9,4,15,0,18,3,7
30,30,3,0,11,13,5,6,12
31,31,20,11,3,14,13,18,12
32,32,0,20,19,14,12,18,13
33,33,10,11,2,3,7,9,19
34,34,6,8,5,2,20,1,11
35,35,4,9,15,12,20,6,11
36,36,18,1,19,16,0,6,7
37,37,17,3,0,13,7,2,18
38,38,14,9,7,16,13,1,15
39,39,11,18,20,2,9,6,19
40,40,4,5,13,3,10,11,9
41,41,11,6,3,7,2,0,5
42,42,5,20,2,8,17,7,15
43,43,1,2,5,20,9,6,17
44,44,17,6,13,2,7,3,14
45,45,13,1,19,15,6,8,18
46,46,16,6,13,7,14,9,8
47,47,7,14,5,3,2,16,19
48,48,8,20,12,7,10,13,19
