,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,-0.0,34.0,655.0,90660.0,19.26470021626464,0.14929880034558674,0.7968225558045485
1,0.0,1.0,-0.0,34.0,698.0,92086.0,20.529405726645372,0.15135071959461877,0.7968025058263117
2,0.0,2.0,-0.0,34.0,658.0,91498.0,19.352935484430738,0.14868476517542417,0.7968269030495903
