,round,tube0,tube1,tube2
0,0,8,5,1
1,1,4,1,2
2,2,6,9,4
3,3,3,8,0
4,4,8,6,7
5,5,1,2,9
6,6,6,7,2
7,7,5,6,8
8,8,7,4,8
9,9,4,6,8
10,10,7,8,3
11,11,3,4,7
12,12,9,4,1
13,13,9,4,7
14,14,5,0,6
15,15,5,1,7
16,16,5,6,0
17,17,9,6,1
18,18,6,8,1
19,19,4,0,3
20,20,4,7,0
21,21,5,4,3
22,22,4,9,7
23,23,3,6,2
