,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,2,4,11,1,18,12
1,1,5,7,17,9,8,19,4
2,2,20,2,17,9,16,4,8
3,3,19,17,8,10,13,4,7
4,4,5,6,2,8,3,1,13
5,5,8,10,18,1,20,0,7
6,6,15,13,6,3,8,5,7
7,7,2,14,20,12,1,8,4
8,8,3,16,5,4,19,1,0
9,9,1,5,0,19,3,7,12
10,10,11,9,17,5,16,20,19
11,11,1,4,11,2,20,14,17
12,12,8,7,9,13,14,3,5
13,13,17,15,18,12,9,1,4
14,14,9,2,4,11,12,18,16
15,15,15,13,2,9,20,14,0
16,16,7,11,16,13,9,10,1
17,17,20,11,3,18,15,7,6
18,18,9,2,17,1,11,14,7
19,19,11,10,13,7,8,17,15
20,20,15,13,8,3,20,19,11
21,21,15,18,11,19,7,6,9
22,22,9,7,20,5,16,1,18
23,23,10,12,13,2,17,18,4
24,24,6,20,10,17,15,9,11
25,25,2,18,7,5,15,19,3
26,26,16,5,3,14,13,1,20
27,27,8,4,13,5,11,7,9
28,28,14,5,9,20,8,0,7
29,29,10,19,13,1,16,7,11
30,30,1,19,4,16,10,15,0
31,31,18,19,4,11,5,1,10
32,32,4,16,3,0,17,8,2
33,33,3,5,19,7,13,15,4
34,34,10,0,8,16,5,14,18
35,35,5,12,18,4,14,17,16
36,36,2,1,4,19,14,8,15
37,37,6,13,18,15,0,9,17
38,38,15,11,10,16,4,20,7
39,39,15,3,0,8,4,18,14
40,40,11,4,12,6,10,18,19
41,41,6,1,20,9,18,12,14
42,42,13,2,4,16,11,18,9
43,43,1,10,7,19,20,6,9
44,44,7,13,19,15,1,3,0
45,45,16,2,8,5,10,1,12
46,46,1,4,11,5,14,12,0
47,47,3,7,15,12,2,6,9
48,48,8,6,9,4,17,3,12
