,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,2,7,11,6,4,17
1,1,19,6,14,9,12,5,16
2,2,16,8,9,15,5,0,13
3,3,1,8,10,0,15,13,20
4,4,2,12,5,4,6,0,8
5,5,15,5,16,4,1,14,12
6,6,15,9,17,11,10,7,13
7,7,17,20,7,3,16,13,4
8,8,16,1,11,18,6,5,8
9,9,13,9,16,5,0,4,6
10,10,5,18,0,12,15,3,19
11,11,4,20,2,17,5,10,3
12,12,16,5,6,15,14,1,0
13,13,11,3,12,2,1,14,4
14,14,12,10,19,20,5,2,8
15,15,13,17,0,16,8,5,3
16,16,0,13,17,1,16,14,11
17,17,7,20,19,13,15,8,18
18,18,2,14,4,9,16,17,6
19,19,13,10,2,1,14,3,15
20,20,6,8,18,13,4,3,20
21,21,2,17,7,3,8,15,20
22,22,19,15,4,7,6,9,3
23,23,1,0,6,3,16,10,14
24,24,13,20,7,6,2,12,5
25,25,0,9,20,4,3,11,2
26,26,18,1,10,20,19,13,3
27,27,20,14,16,19,18,12,17
28,28,11,19,16,0,10,9,17
29,29,4,9,3,10,14,16,1
30,30,14,18,1,7,0,4,17
31,31,17,2,20,1,9,18,0
32,32,20,6,18,14,19,12,10
33,33,16,4,17,9,18,2,13
34,34,9,6,5,17,4,13,8
35,35,3,17,11,18,14,8,13
36,36,2,10,14,12,15,20,7
37,37,7,0,13,5,15,9,18
38,38,15,0,18,4,16,20,6
39,39,17,7,3,14,12,8,0
40,40,10,3,16,12,19,5,11
41,41,4,0,10,18,11,16,8
42,42,17,16,4,8,15,7,14
43,43,15,3,12,13,20,8,10
44,44,2,6,18,13,19,11,3
45,45,12,17,5,19,9,11,8
46,46,12,15,17,11,7,13,18
47,47,8,5,7,20,19,15,3
48,48,10,12,15,2,16,14,19
