,round,tube0,tube1,tube2
0,0,6,8,4
1,1,6,5,1
2,2,6,9,3
3,3,3,9,7
4,4,6,5,3
5,5,6,1,8
6,6,2,5,0
7,7,4,9,0
8,8,8,1,9
9,9,1,0,5
10,10,0,7,3
11,11,9,7,5
12,12,6,8,1
13,13,9,4,0
14,14,7,0,1
15,15,2,8,6
16,16,0,2,1
17,17,2,6,3
18,18,4,9,0
19,19,4,0,1
20,20,6,0,4
21,21,9,0,8
22,22,5,9,0
23,23,1,9,6
