,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,7,10,18,4,20,12
1,1,4,11,6,5,1,15,10
2,2,19,17,8,6,14,4,16
3,3,15,20,1,7,16,4,13
4,4,7,0,2,6,10,8,5
5,5,12,10,13,18,11,1,8
6,6,18,9,16,17,19,12,6
7,7,12,0,19,17,1,7,8
8,8,16,10,13,0,7,3,20
9,9,16,7,5,18,2,14,8
10,10,17,5,9,7,20,18,11
11,11,17,0,10,12,18,7,11
12,12,15,19,12,0,7,5,10
13,13,17,4,6,3,16,18,20
14,14,13,5,4,11,15,17,10
15,15,11,12,5,19,10,4,17
16,16,19,17,18,15,3,0,6
17,17,8,17,1,16,6,13,10
18,18,3,5,18,4,2,1,12
19,19,16,1,6,5,3,17,15
20,20,8,9,5,15,4,0,7
21,21,11,1,0,3,19,4,14
22,22,16,13,19,0,5,1,18
23,23,9,1,7,11,12,8,4
24,24,8,3,20,1,18,17,19
25,25,9,6,15,4,20,17,8
26,26,1,3,14,2,4,15,0
27,27,7,20,14,2,18,19,15
28,28,9,16,17,19,14,11,18
29,29,8,17,19,7,16,6,9
30,30,7,13,6,12,5,18,19
31,31,1,2,10,3,20,15,7
32,32,19,6,11,8,2,17,7
33,33,13,5,19,8,4,6,12
34,34,14,5,9,4,13,16,1
35,35,20,19,2,11,17,12,10
36,36,6,13,10,11,18,19,12
37,37,7,2,15,1,9,3,17
38,38,3,6,14,16,8,9,13
39,39,1,5,0,14,8,20,3
40,40,15,9,14,6,12,19,5
41,41,6,20,18,11,3,10,1
42,42,12,18,3,7,19,0,10
43,43,11,18,12,2,16,10,19
44,44,2,8,14,3,15,0,20
45,45,0,2,17,16,1,15,13
46,46,9,1,6,12,2,18,11
47,47,5,20,3,12,15,1,18
48,48,0,19,3,11,7,4,12
