,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,7,10,8,9,15,2
1,1,18,13,4,5,8,3,12
2,2,15,16,17,3,4,14,11
3,3,16,1,5,13,20,11,3
4,4,1,0,7,20,17,8,12
5,5,10,9,20,18,17,6,19
6,6,6,8,20,0,19,17,7
7,7,11,17,18,9,7,1,12
8,8,19,3,10,1,16,20,7
9,9,18,14,13,1,9,15,2
10,10,8,15,7,10,19,14,13
11,11,1,16,2,17,9,0,13
12,12,2,0,11,1,12,15,3
13,13,4,11,5,20,14,10,7
14,14,0,2,19,9,1,6,15
15,15,16,12,7,2,18,19,1
16,16,15,6,12,3,16,13,4
17,17,6,13,11,16,18,1,10
18,18,5,14,0,15,8,9,17
19,19,19,15,17,5,14,7,12
20,20,14,17,7,4,18,10,8
21,21,9,8,11,5,0,19,18
22,22,17,11,2,1,3,14,7
23,23,6,17,11,7,4,16,13
24,24,10,8,11,12,14,15,4
25,25,15,3,13,4,1,7,5
26,26,5,6,20,10,12,13,18
27,27,8,7,20,9,11,19,18
28,28,9,13,16,0,1,6,5
29,29,10,4,9,12,19,2,16
30,30,4,20,5,16,17,1,8
31,31,8,15,9,14,0,10,2
32,32,16,14,19,17,6,18,4
33,33,14,4,10,12,8,15,19
34,34,7,17,12,13,14,19,16
35,35,9,14,16,1,11,5,3
36,36,6,19,1,20,0,13,17
37,37,1,15,6,13,9,19,12
38,38,9,20,13,16,19,3,6
39,39,3,1,15,4,8,19,12
40,40,13,7,9,18,12,15,16
41,41,1,15,7,12,18,20,4
42,42,10,4,16,13,9,17,6
43,43,8,18,3,20,2,19,1
44,44,19,7,2,15,5,0,9
45,45,20,8,0,18,5,14,1
46,46,0,2,4,1,11,17,14
47,47,11,3,17,9,12,2,14
48,48,11,1,10,13,15,4,9
