,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,0.7649422321656049,40.0,895.0,89449.0,22.374977625022375,0.3131003392994267,0.9998147104335356
1,0.0,1.0,0.7807805558031984,40.0,334.0,25948.0,8.34999165000835,0.342874845946915,0.3996030268879791
2,0.0,2.0,0.2719297494795648,40.0,579.0,47968.0,14.474985525014477,0.32823311014271594,0.45312475509077144
3,0.0,3.0,0.9309523157738223,40.0,750.0,50859.0,18.749981250018752,0.44971170263849736,0.6868745068518574
4,0.0,4.0,1.0623062675545079,40.0,997.0,75509.0,24.924975075024925,0.570766172690685,0.9997174604766607
5,0.0,5.0,0.9595324939289243,40.0,329.0,30637.0,8.224991775008224,0.3902906614930839,0.4819977860331248
6,0.0,6.0,0.873627089479976,40.0,503.0,20822.0,12.574987425012576,0.5355321143790626,0.6348553439869313
7,0.0,7.0,0.1930272040429787,40.0,439.0,50579.0,10.974989025010974,0.2486910902808135,0.4999999538166665
8,0.0,8.0,0.9178927207634088,40.0,659.0,30233.0,16.474983525016476,0.5664097194213116,0.669058941411236
9,0.0,9.0,1.1628670915502388,40.0,299.0,27263.0,7.474992525007476,0.3364793926216294,0.29289321436077753
10,0.0,10.0,0.8039513476226718,40.0,666.0,45386.0,16.64998335001665,0.5564213681839549,0.7572182691550251
11,0.0,11.0,0.7252770075312827,40.0,514.0,37611.0,12.84998715001285,0.504775687224042,0.8093425990401335
12,0.0,12.0,0.6566443010634845,40.0,109.0,10306.0,2.7249972750027247,0.2636189865491373,0.25556074486661673
13,0.0,13.0,0.8620571149700809,40.0,573.0,35287.0,14.324985675014325,0.5187392843484051,0.6487036724339483
14,0.0,14.0,0.8810621408727402,40.0,476.0,26999.0,11.8999881000119,0.5538344050593487,0.6661696830259175
15,0.0,15.0,1.0880343639332044,40.0,494.0,34010.0,12.349987650012352,0.515104768772116,0.997412720977576
16,0.0,16.0,0.41727226620851027,40.0,288.0,23017.0,7.1999928000072,0.28296423751330546,0.35402507835709895
17,0.0,17.0,0.7129725925222761,40.0,608.0,43574.0,15.1999848000152,0.5198370075745817,0.7001696359742191
18,0.0,18.0,0.4439483284516284,40.0,790.0,70499.0,19.74998025001975,0.38047012796363,0.9998251484785056
19,0.0,19.0,0.9714926684996694,40.0,591.0,41210.0,14.774985225014774,0.4177337194987786,0.7785100239857312
20,0.0,20.0,1.0050189813391341,40.0,222.0,13149.0,5.54999445000555,0.5422227046570001,0.5646775152130621
21,0.0,21.0,0.7739761180682885,40.0,636.0,54539.0,15.899984100015901,0.37379634862483946,0.6665833446799907
22,0.0,22.0,0.4415920071868502,40.0,282.0,11248.0,7.04999295000705,0.40964298820982914,0.5794989227005733
23,0.0,23.0,0.7189208218523049,40.0,801.0,59372.0,20.024979975020027,0.4490087974876822,0.7926779269504889
24,0.0,24.0,0.8079438065913992,40.0,714.0,72515.0,17.84998215001785,0.3481394974821246,0.9997267080343225
25,0.0,25.0,0.8739901606326439,40.0,545.0,31765.0,13.624986375013627,0.5359838813343853,0.9776902898160094
26,0.0,26.0,0.5232131078677654,40.0,625.0,61862.0,15.624984375015625,0.29674202618283985,0.99747399142198
27,0.0,27.0,0.642902517713918,40.0,621.0,33670.0,15.524984475015525,0.5296219501095168,0.9124172508001426
28,0.0,28.0,0.5751182811732893,40.0,94.0,9099.0,2.3499976500023503,0.2893017831018482,0.24024558728242384
29,0.0,29.0,0.8110046305375196,40.0,335.0,23111.0,8.374991625008375,0.4400126960163593,0.4383611265331815
30,0.0,30.0,0.6795781820080636,40.0,751.0,81098.0,18.774981225018774,0.2922937164309025,0.9998903617467166
31,0.0,31.0,0.40606146903100093,40.0,688.0,54061.0,17.1999828000172,0.3075526879418322,0.5149005246563684
32,0.0,32.0,1.1136766746836153,40.0,670.0,46690.0,16.74998325001675,0.4436042712085998,0.9965189066795394
33,1.0,0.0,1.4190428894340568,21.0,842.0,51845.0,46.83301830805042,0.5510316567273963,0.9998469991547909
34,1.0,1.0,1.4722804076855716,29.0,773.0,54379.0,36.57405192268041,0.5588847211725079,0.9998132147747005
35,1.0,2.0,1.3807426955188422,44.0,935.0,67526.0,39.53939806804135,0.5696138759769025,0.9997445302299195
36,1.0,3.0,1.6241200969336578,38.0,903.0,58153.0,28.91101410037444,0.6171826157913313,0.9997877877060202
37,1.0,4.0,1.228299490753664,30.0,976.0,68718.0,31.0895841453319,0.5769115452074884,0.9996992960959067
38,1.0,5.0,1.1113273285703287,30.0,797.0,50224.0,32.87528898246013,0.5042941083150818,0.9792058809486403
39,1.0,6.0,1.5420642174078476,26.0,736.0,47664.0,38.450376260407175,0.49031468099846853,0.9997511907525807
40,1.0,7.0,1.2500417467105809,23.0,663.0,41186.0,29.46749473161266,0.48640635516588093,0.7618516706549032
41,1.0,8.0,1.423509944880328,31.0,812.0,46415.0,21.883260784637514,0.6405492422214594,0.9997430510823487
42,1.0,9.0,1.3340564661353336,40.0,949.0,68164.0,26.330739586844025,0.606551307618534,0.9997634259276039
43,1.0,10.0,1.4131757851019935,26.0,1003.0,66709.0,65.73099476142579,0.5783063748378079,0.9997727681227833
44,1.0,11.0,1.4512654867731514,29.0,927.0,61950.0,49.99432840329289,0.5888315998049661,0.9998479211026756
45,1.0,12.0,0.9995446057288745,19.0,588.0,48619.0,51.1523243601514,0.4019764105987115,0.5077902699483825
46,1.0,13.0,1.3021704269490655,25.0,943.0,65292.0,37.76648728244809,0.5842886743750042,0.9997581535123404
