,round,tube,sp,st,final_pop
0,0,0,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.02071857728102252, 0.0, 0.03827981836225003)",17
1,0,0,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.08510736926520676, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",613
2,0,0,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",33
3,0,1,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.02071857728102252, 0.0, 0.03827981836225003)",30
4,0,1,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",1
5,0,1,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.08510736926520676, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",649
6,0,1,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.08510736926520676, 0.0, 0.02312464668851508, 0.0, 0.03827981836225003)",33
7,0,2,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.08510736926520676, 0.0, 0.02312464668851508, 0.0, 0.03827981836225003)",27
8,0,2,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",31
9,0,2,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.08510736926520676, 0.0, 0.016688679554843534, 0.0, 0.03827981836225003)",503
10,0,2,5,"(0.019349111660996066, 0.03908441615997125, 0.11586884486708367, 0.02656665385038862, 0.0, 0.12471305397179729, 0.0, 0.02071857728102252, 0.0, 0.03827981836225003)",33
