,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,7,19,0,4,8,18,1
2,2,20,13,17,7,18,8,11
3,3,8,7,6,5,2,11,17
4,4,5,0,17,4,15,16,8
5,5,5,2,13,20,3,9,17
6,6,14,18,6,10,3,15,9
7,7,6,13,5,0,11,3,19
8,8,1,2,12,0,16,8,4
9,9,11,18,1,6,9,19,0
10,10,16,12,6,13,1,17,2
11,11,7,20,1,14,19,12,9
12,12,11,6,5,10,18,2,0
13,13,19,8,6,0,1,16,17
14,14,18,2,4,17,19,20,3
15,15,17,7,5,9,1,8,0
16,16,19,17,9,13,4,11,8
17,17,5,15,1,8,18,17,4
18,18,14,16,13,17,3,11,2
19,19,19,3,6,11,7,20,17
20,20,9,7,2,11,8,6,10
21,21,3,13,20,4,19,7,1
22,22,0,6,13,7,1,14,19
23,23,14,0,10,9,7,8,15
24,24,3,16,19,12,15,2,17
25,25,8,10,6,19,3,11,2
26,26,12,9,2,1,8,14,20
27,27,8,20,11,10,2,18,19
28,28,14,19,11,9,15,17,4
29,29,18,4,19,11,6,20,13
30,30,8,2,0,20,12,6,10
31,31,8,10,20,18,5,12,14
32,32,3,16,7,19,2,6,8
33,33,9,8,11,13,19,14,20
34,34,5,9,3,16,0,13,12
35,35,7,13,6,12,20,3,9
36,36,14,11,6,12,17,16,4
37,37,17,2,16,1,19,0,8
38,38,8,7,19,20,6,0,2
39,39,5,17,3,7,2,16,20
40,40,14,16,0,13,17,18,15
41,41,14,2,17,18,20,8,10
42,42,8,16,11,5,14,15,19
43,43,19,10,20,4,11,1,2
44,44,5,1,12,7,3,18,15
45,45,4,17,7,16,3,20,10
46,46,14,19,6,15,11,9,3
47,47,1,3,18,6,19,20,5
48,48,13,17,18,4,0,20,9
