,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,18,13,1,3,6
1,1,6,10,2,12,7,20,11
2,2,7,0,10,11,2,13,15
3,3,2,13,5,14,3,1,0
4,4,0,10,4,5,17,7,6
5,5,11,4,0,5,10,19,18
6,6,6,2,13,3,12,9,18
7,7,15,3,2,9,13,8,5
8,8,1,8,7,16,14,15,12
9,9,1,6,3,0,17,20,5
10,10,0,3,15,1,9,17,13
11,11,6,9,16,20,4,12,1
12,12,1,12,8,20,14,13,17
13,13,19,7,20,12,9,18,17
14,14,10,18,19,5,13,4,7
15,15,18,5,10,12,13,3,11
16,16,1,2,14,13,19,12,10
17,17,3,5,1,4,0,9,17
18,18,2,14,1,7,0,17,3
19,19,13,11,15,3,4,7,10
20,20,4,3,0,8,17,20,10
21,21,11,1,12,0,10,2,18
22,22,11,13,2,9,1,14,4
23,23,3,12,11,6,10,13,18
24,24,0,12,19,13,14,16,8
25,25,15,12,19,9,10,3,4
26,26,0,15,20,5,6,3,4
27,27,17,7,12,19,18,16,4
28,28,1,20,4,14,2,17,0
29,29,15,17,8,0,20,12,16
30,30,17,13,9,20,15,1,18
31,31,1,12,17,15,14,16,0
32,32,2,1,8,11,9,6,0
33,33,7,2,18,5,10,20,19
34,34,9,1,4,0,16,18,8
35,35,12,8,1,5,16,9,11
36,36,15,2,1,8,12,10,9
37,37,9,6,10,13,20,11,18
38,38,0,11,6,5,15,7,10
39,39,0,12,18,15,3,11,14
40,40,5,2,14,11,19,16,18
41,41,9,5,1,16,17,15,6
42,42,8,7,2,6,13,4,0
43,43,7,4,20,5,19,14,6
44,44,20,10,7,6,2,14,13
45,45,6,20,3,16,4,8,5
46,46,15,5,20,16,2,1,9
47,47,20,17,9,3,19,0,18
48,48,14,12,5,0,11,15,7
