,round,tube0,tube1,tube2
0,0,0,8,4
1,1,4,8,5
2,2,9,1,5
3,3,5,4,0
4,4,5,8,6
5,5,0,7,3
6,6,3,9,8
7,7,0,7,3
8,8,3,8,6
9,9,5,9,6
10,10,5,7,1
11,11,7,1,4
12,12,5,4,9
13,13,4,1,5
14,14,4,2,3
15,15,2,7,8
16,16,6,7,5
17,17,5,3,0
18,18,6,0,4
19,19,4,6,1
20,20,7,5,8
21,21,7,3,0
22,22,4,3,2
23,23,1,4,6
