,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.16374409601257192, 0.1834475915634943)",1
1,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03355585899213509, 0.0, 0.0, 0.0, 0.10496992698505436, 0.18188131520820638)",2
2,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.015685199298915868, 0.0, 0.0, 0.0, 0.10496992698505436, 0.12501083671860497)",1
3,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.06297737525706014, 0.21240828662903488)",1
4,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.2531619248096753)",6
5,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.028597999992609282, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",6
6,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.08989381246836717, 0.1834475915634943)",1
7,0,0,8,"(0.0, 0.0, 0.028562965147111197, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.28830895480972424)",3
8,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",477
9,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.0875657513145446)",1
10,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.014678626022135677, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
11,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.04235307526610249, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
12,0,0,12,"(0.08395350898307596, 0.20441832455184858, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
13,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",74
14,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0037995334825741333, 0.013558837205131282)",4
15,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.01728115932000581, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036202292047445217, 0.013558837205131282)",1
16,0,0,13,"(0.009344692337289335, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036202292047445217, 0.013558837205131282)",1
17,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036202292047445217, 0.0043477057364658175)",1
18,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.008057424508993738, 0.0, 0.0028364967274022105, 0.013558837205131282)",4
19,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.004817845154426311, 0.013558837205131282)",1
20,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.006162070589014541, 0.0, 0.0036202292047445217, 0.01843031084064904)",2
21,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036202292047445217, 0.013558837205131282)",324
22,0,0,13,"(0.008454230104447302, 0.0, 0.0, 0.015729601905918704, 0.014918279475658146, 3.170207648739196e-05, 0.007207709811237389, 0.0, 0.0036202292047445217, 0.00988748030348674)",1
23,0,1,8,"(0.0, 0.0, 0.01030611575409367, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
