,round,tube,sp,st,final_pop
0,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08057990090077399, 0.0)",1
1,0,0,11,"(0.08138988371429398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
2,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",166
3,0,0,11,"(0.16310415855133525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17257414656791892, 0.0)",1
4,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.13872052210115643, 0.016512326757452633, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
5,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.014752841048561085, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
6,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.17535782829969082, 0.022854187839533902)",1
7,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.013191772195710999, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
8,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.1781095216285589, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.021390218298847366)",2
9,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1103
10,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.056245114418728946, 0.022854187839533902)",3
11,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.17108677943187636, 0.022854187839533902)",1
12,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.1781095216285589, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
13,0,0,13,"(0.0, 0.0, 0.16482059815439573, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.024078875608624914)",3
14,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.016089897808749618, 0.02271982369941325, 0.0, 0.11811188615698948, 0.02909393637397005)",1
15,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.008432750464879684, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",15
16,0,0,13,"(0.0, 0.0, 0.017124625194039664, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.15012226700610612, 0.022854187839533902)",1
17,0,0,13,"(0.0, 0.0, 0.044375453731201615, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
18,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.11542905767172591, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
19,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.03019936792346325)",1
20,0,0,13,"(0.0, 0.0, 0.05029215478904561, 0.0, 0.07249732662947979, 0.02280810909404255, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
21,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.12451032868411006, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
22,0,0,13,"(0.0, 0.0, 0.03990529360902345, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.10599538140798674, 0.022854187839533902)",2
23,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09484137394755471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.0957091762905252, 0.022854187839533902)",1
24,0,0,13,"(0.0, 0.0, 0.02251518888417781, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.03851082421651477)",1
25,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.025051400318649563, 0.0, 0.11811188615698948, 0.022854187839533902)",1
26,0,1,11,"(0.13802821785211733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",3
27,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08349387811827409, 0.0)",1
28,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",124
29,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09697471929087352, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
30,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.009855543143421639, 0.0, 0.11811188615698948, 0.022854187839533902)",2
31,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1229
32,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.023155282815121917)",5
33,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.020160114096838214, 0.0, 0.11811188615698948, 0.022854187839533902)",1
34,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.023016448801956094, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
35,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09293386185448912, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",9
36,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.014997344726365885, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
37,0,1,13,"(0.0, 0.0, 0.03621368293370762, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.0259567478345899)",1
38,0,2,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08582467522794118, 0.0)",2
