,round,tube,sp,st,final_pop
0,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",94
1,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",14
2,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.05536294967730586, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",76
3,0,0,12,"(0.0, 0.1063989220923299, 0.0007582084432747135, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",9
4,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",82
5,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.05536294967730586, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",40
6,0,1,12,"(0.0, 0.1063989220923299, 0.0007582084432747135, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",23
7,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",49
8,0,2,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",100
9,0,2,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",84
10,0,2,12,"(0.0, 0.1063989220923299, 0.0007582084432747135, 0.04642784640271252, 0.09513853264928404, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",14
11,0,2,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.05536294967730586, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",5
