,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.16809209118525537, 0.0, 0.0, 0.0, 0.09965925051150999)",1
1,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.0974625317537496, 0.0, 0.0, 0.0, 0.09965925051150999)",1
2,0,0,1,"(0.0, 0.0, 0.08251990619011441, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",1
3,0,0,1,"(0.0, 0.0, 0.07913012596375031, 0.0, 0.0, 0.1267155094637531, 0.0, 0.0, 0.0, 0.17785105936908643)",1
4,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.055575256536188396, 0.0, 0.0, 0.0, 0.09965925051150999)",2
5,0,0,1,"(0.0, 0.0, 0.10289908096379093, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",8
6,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",528
7,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.05422962138838441, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",2
8,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",295
9,0,0,8,"(0.16731296291252365, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.08564153524554785, 0.0, 0.0)",1
10,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.12885052071468803, 0.1217384547030834, 0.0, 0.0)",2
11,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.053728065730348835, 0.0, 0.0, 0.0, 0.09965925051150999)",4
12,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.09222877731735303, 0.0, 0.0, 0.0, 0.09965925051150999)",1
13,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.11425289811473753)",1
14,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.03919096969759083, 0.0, 0.0, 0.0, 0.09965925051150999)",1
15,0,1,1,"(0.0, 0.0, 0.11658727129309156, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",1
16,0,1,1,"(0.0, 0.0, 0.14976740681532474, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.11936965824808414)",1
17,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",568
18,0,1,1,"(0.0, 0.0, 0.07727373135801122, 0.0, 0.0, 0.0816167271681038, 0.0, 0.0, 0.0, 0.09965925051150999)",3
19,0,1,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",235
20,0,1,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.05750112077307065, 0.0, 0.06735690513556938, 0.1116381245929446, 0.0, 0.0)",1
21,0,1,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.15424881391752257, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",1
22,0,1,8,"(0.2519896357723402, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",7
23,0,1,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.1078082732545824, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",1
24,0,1,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.050233280437762685, 0.0, 0.0)",14
