,round,tube0,tube1,tube2
0,0,4,2,8
1,1,2,6,4
2,2,1,6,3
3,3,3,6,5
4,4,5,7,2
5,5,6,2,4
6,6,5,9,3
7,7,8,2,3
8,8,2,5,6
9,9,2,5,9
10,10,8,6,7
11,11,6,4,3
12,12,0,6,7
13,13,8,4,1
14,14,4,3,7
15,15,3,0,2
16,16,7,9,8
17,17,9,7,8
18,18,7,5,9
19,19,7,4,3
20,20,5,1,6
21,21,4,2,1
22,22,8,4,0
23,23,0,5,6
