,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,5,14,9,16,0,11
1,1,9,3,11,6,7,1,12
2,2,15,4,18,16,11,14,6
3,3,6,13,8,2,7,4,0
4,4,12,14,8,4,18,2,16
5,5,18,14,16,10,19,5,3
6,6,16,0,9,14,2,15,10
7,7,8,17,0,12,5,6,4
8,8,12,16,19,15,13,5,1
9,9,14,9,12,7,10,1,8
10,10,9,11,19,14,0,10,8
11,11,13,20,7,4,18,8,0
12,12,20,5,3,7,8,1,16
13,13,11,7,13,18,8,20,14
14,14,13,14,15,6,8,0,2
15,15,12,13,14,9,5,20,11
16,16,12,2,14,0,15,18,20
17,17,17,9,10,4,7,8,6
18,18,19,17,15,13,0,20,6
19,19,9,6,19,18,11,0,8
20,20,4,16,17,7,20,10,13
21,21,11,9,17,12,14,10,4
22,22,19,10,18,7,15,11,8
23,23,4,19,9,7,3,5,2
24,24,19,8,0,6,18,14,10
25,25,2,7,17,3,9,1,11
26,26,17,20,3,18,10,5,16
27,27,15,3,13,5,18,20,12
28,28,19,13,9,4,10,17,7
29,29,16,4,14,6,1,20,12
30,30,5,16,3,13,7,4,11
31,31,7,8,18,6,12,0,11
32,32,8,16,14,7,12,20,4
33,33,11,7,14,6,12,1,2
34,34,13,14,20,4,1,18,9
35,35,12,4,8,11,6,18,16
36,36,16,14,18,15,3,13,7
37,37,4,7,8,1,13,2,6
38,38,4,0,19,16,11,10,1
39,39,16,19,6,18,12,7,10
40,40,12,9,17,19,3,10,11
41,41,19,5,3,4,2,20,1
42,42,2,11,6,12,7,10,15
43,43,13,0,10,19,4,17,7
44,44,17,0,15,3,16,7,13
45,45,16,19,20,14,12,4,1
46,46,20,9,7,17,12,15,2
47,47,5,7,20,3,10,13,2
48,48,1,9,0,10,14,18,19
