,round,tube0,tube1,tube2
0,0,1,5,8
1,1,4,1,5
2,2,6,1,3
3,3,3,5,6
4,4,6,8,4
5,5,4,1,2
6,6,3,2,0
7,7,3,7,6
8,8,8,3,6
9,9,2,5,7
10,10,1,3,9
11,11,6,9,4
12,12,3,9,2
13,13,2,0,1
14,14,4,7,0
15,15,8,4,5
16,16,0,8,1
17,17,2,6,5
18,18,4,3,5
19,19,8,7,5
20,20,5,6,8
21,21,7,9,3
22,22,8,4,2
23,23,0,9,7
