,round,tube0,tube1,tube2
0,0,2,6,7
1,1,6,1,5
2,2,1,6,9
3,3,4,3,6
4,4,6,2,8
5,5,4,7,9
6,6,2,7,3
7,7,0,4,6
8,8,3,7,1
9,9,0,2,1
10,10,4,6,5
11,11,3,4,9
12,12,4,6,9
13,13,4,3,1
14,14,7,1,9
15,15,7,6,1
16,16,1,2,5
17,17,2,6,1
18,18,0,4,3
19,19,8,1,3
20,20,5,1,4
21,21,9,4,6
22,22,2,5,9
23,23,6,2,3
