,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09887767207200987)",521
1,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.0856043800173815, 0.0, 0.0, 0.0, 0.09887767207200987)",13
2,0,0,1,"(0.0, 0.0, 0.12827376180723535, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.0757468392142449)",85
3,0,1,1,"(0.0, 0.0, 0.10141906412135601, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.17168046324908387)",26
4,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09887767207200987)",390
5,0,1,1,"(0.0, 0.0, 0.12827376180723535, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09887767207200987)",39
6,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.0856043800173815, 0.0, 0.0, 0.0, 0.09887767207200987)",147
7,0,2,1,"(0.0, 0.0, 0.10141906412135601, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.17168046324908387)",4
8,0,2,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.0856043800173815, 0.0, 0.0, 0.0, 0.09887767207200987)",39
9,0,2,1,"(0.0, 0.0, 0.12827376180723535, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09887767207200987)",25
10,0,2,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09887767207200987)",402
11,0,2,1,"(0.0, 0.0, 0.12827376180723535, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.0757468392142449)",87
