,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,1,20,9,14,13,17
1,1,9,14,0,13,12,4,5
2,2,20,11,10,19,3,7,4
3,3,18,2,16,6,8,12,14
4,4,16,17,7,0,18,4,12
5,5,12,2,6,8,9,14,20
6,6,2,19,5,1,6,18,10
7,7,0,19,6,1,4,9,8
8,8,9,17,4,19,16,8,13
9,9,15,20,10,12,0,2,5
10,10,16,14,7,13,17,11,10
11,11,5,11,16,7,2,3,19
12,12,5,1,2,4,20,7,9
13,13,13,18,5,15,7,8,4
14,14,19,17,15,7,6,16,13
15,15,19,8,15,10,5,16,20
16,16,9,6,7,1,18,10,2
17,17,13,5,19,15,8,14,10
18,18,7,1,15,5,3,17,20
19,19,0,8,1,15,6,11,13
20,20,1,8,2,6,20,17,18
21,21,13,1,15,2,18,8,17
22,22,13,8,18,17,16,14,5
23,23,20,11,5,18,16,4,1
24,24,15,19,13,9,16,5,0
25,25,3,17,16,2,1,7,9
26,26,1,13,19,3,17,12,15
27,27,10,19,4,12,0,13,14
28,28,16,18,19,0,1,6,4
29,29,19,16,9,18,12,20,7
30,30,12,0,19,14,5,11,6
31,31,18,17,15,0,6,5,16
32,32,9,8,1,10,0,16,18
33,33,13,1,15,0,12,18,8
34,34,15,16,18,6,2,1,5
35,35,13,17,9,18,2,11,1
36,36,10,19,0,4,17,9,2
37,37,5,16,6,0,17,10,18
38,38,20,16,15,12,0,19,1
39,39,20,3,5,6,14,8,19
40,40,14,4,10,19,16,7,18
41,41,18,11,20,16,17,2,7
42,42,20,6,18,19,10,14,12
43,43,2,14,13,3,18,9,7
44,44,14,1,15,19,9,12,4
45,45,13,17,14,4,6,20,3
46,46,17,18,7,12,16,3,15
47,47,13,19,1,11,3,12,14
48,48,3,18,1,4,7,20,9
