,round,tube0,tube1,tube2
0,0,6,7,5
1,1,6,7,3
2,2,3,4,9
3,3,1,3,6
4,4,8,2,4
5,5,9,8,7
6,6,2,0,6
7,7,2,4,5
8,8,1,6,8
9,9,6,1,2
10,10,0,3,2
11,11,7,3,9
12,12,3,9,0
13,13,9,5,1
14,14,3,4,9
15,15,0,2,8
16,16,3,0,4
17,17,5,8,2
18,18,5,4,1
19,19,8,1,5
20,20,8,0,5
21,21,3,1,7
22,22,9,3,6
23,23,2,9,0
