,round,tube0,tube1,tube2
0,0,1,0,9
1,1,9,0,6
2,2,3,8,9
3,3,2,4,5
4,4,0,6,7
5,5,8,6,9
6,6,0,7,2
7,7,3,4,5
8,8,5,7,0
9,9,2,4,5
10,10,7,1,4
11,11,3,4,6
12,12,7,5,4
13,13,9,0,2
14,14,6,3,5
15,15,7,1,5
16,16,9,5,3
17,17,3,0,6
18,18,6,7,9
19,19,2,9,4
20,20,7,0,9
21,21,6,1,3
22,22,3,8,7
23,23,0,7,4
