,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,10,19,15,16,20,14
1,1,11,3,8,6,13,14,5
2,2,17,15,13,14,6,7,1
3,3,12,20,16,2,6,8,11
4,4,17,7,5,19,3,1,20
5,5,11,10,4,15,17,5,16
6,6,3,18,10,19,16,17,12
7,7,0,17,7,3,19,11,2
8,8,11,1,8,13,3,19,20
9,9,0,5,9,18,2,3,20
10,10,14,9,1,16,12,6,19
11,11,11,15,5,14,19,0,4
12,12,16,11,4,20,6,19,9
13,13,13,16,2,3,1,15,6
14,14,0,3,8,7,15,13,4
15,15,17,20,16,10,2,14,15
16,16,16,3,8,7,19,11,17
17,17,4,19,12,15,14,11,6
18,18,19,0,14,4,5,13,3
19,19,8,20,6,14,2,3,0
20,20,11,19,3,15,5,12,8
21,21,9,12,8,2,16,7,10
22,22,15,14,0,4,2,19,16
23,23,20,19,16,15,1,4,8
24,24,10,3,12,14,11,16,2
25,25,8,17,1,0,16,18,14
26,26,4,17,2,18,7,16,5
27,27,6,15,9,11,4,5,3
28,28,7,19,8,1,2,20,3
29,29,8,14,4,12,2,5,15
30,30,8,19,11,12,5,3,10
31,31,11,19,3,12,5,20,7
32,32,20,6,0,12,18,17,7
33,33,9,6,1,7,4,0,2
34,34,15,9,4,6,18,1,5
35,35,15,2,7,0,20,19,16
36,36,8,11,6,0,9,1,2
37,37,10,2,5,3,16,1,20
38,38,17,5,6,20,4,10,3
39,39,18,10,8,13,11,1,7
40,40,18,17,12,3,10,4,13
41,41,7,17,5,13,8,4,15
42,42,12,4,6,7,5,19,3
43,43,0,11,8,20,9,2,13
44,44,20,0,2,3,13,5,18
45,45,9,4,12,5,16,1,2
46,46,11,9,14,16,12,3,13
47,47,11,17,15,8,9,1,14
48,48,0,19,13,11,1,18,3
