,round,tube0,tube1,tube2
0,0,5,7,8
1,1,3,1,5
2,2,3,1,8
3,3,2,9,7
4,4,7,6,2
5,5,0,9,3
6,6,5,6,8
7,7,4,1,5
8,8,9,3,4
9,9,4,3,5
10,10,0,3,1
11,11,0,7,1
12,12,6,8,2
13,13,7,9,2
14,14,5,6,1
15,15,2,3,1
16,16,0,3,9
17,17,5,1,9
18,18,3,2,9
19,19,7,9,6
20,20,1,0,3
21,21,4,2,5
22,22,3,6,0
23,23,1,5,4
