,round,tube0,tube1,tube2
0,0,4,7,5
1,1,6,2,3
2,2,5,3,8
3,3,0,7,1
4,4,5,0,3
5,5,4,8,3
6,6,0,8,9
7,7,0,1,5
8,8,4,2,5
9,9,0,8,6
10,10,7,2,8
11,11,9,7,8
12,12,3,5,8
13,13,4,0,6
14,14,1,5,9
15,15,1,4,5
16,16,4,5,7
17,17,4,1,8
18,18,6,9,1
19,19,2,3,6
20,20,3,0,1
21,21,7,5,9
22,22,9,4,6
23,23,7,8,4
