,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,9,16,8,2,14
1,1,11,12,19,10,4,0,3
2,2,5,13,12,3,19,0,18
3,3,11,15,7,3,14,5,18
4,4,0,14,8,3,7,19,11
5,5,12,18,7,1,11,9,6
6,6,8,13,18,3,5,17,11
7,7,9,0,16,6,14,19,1
8,8,18,17,15,12,4,9,8
9,9,9,8,20,17,5,11,15
10,10,7,20,16,3,5,11,1
11,11,18,7,14,13,5,0,1
12,12,7,10,3,19,16,5,13
13,13,7,13,12,11,5,0,4
14,14,1,19,18,20,2,5,15
15,15,8,15,19,11,4,3,1
16,16,14,16,0,3,11,17,15
17,17,10,0,3,1,13,12,7
18,18,8,13,5,17,15,11,16
19,19,19,10,18,4,1,15,20
20,20,17,4,9,1,16,3,20
21,21,13,12,18,20,17,16,14
22,22,12,4,10,0,19,11,17
23,23,7,16,6,15,19,17,11
24,24,13,1,19,10,11,14,3
25,25,4,13,1,6,19,16,7
26,26,6,4,7,8,2,3,12
27,27,6,4,13,10,18,2,9
28,28,12,0,9,5,4,15,19
29,29,11,13,8,10,14,15,17
30,30,13,7,3,20,17,11,18
31,31,7,12,11,3,1,2,6
32,32,0,16,3,1,7,2,10
33,33,8,19,6,7,13,17,3
34,34,0,12,4,7,15,3,11
35,35,13,18,14,12,11,17,9
36,36,15,14,8,4,0,12,6
37,37,15,14,11,5,3,4,12
38,38,20,2,15,19,6,9,10
39,39,16,5,9,12,13,4,11
40,40,15,10,7,12,19,20,1
41,41,19,6,2,1,4,7,17
42,42,0,13,3,15,2,14,12
43,43,19,20,3,2,1,6,12
44,44,20,12,7,6,9,14,18
45,45,3,9,13,17,4,19,7
46,46,13,5,17,19,16,7,10
47,47,18,20,9,10,14,16,2
48,48,19,4,5,11,12,16,15
