,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,7,0,10,18,4,3
1,1,11,10,16,15,20,2,0
2,2,17,14,2,1,6,0,18
3,3,10,5,6,19,13,16,9
4,4,20,18,0,6,12,16,3
5,5,4,7,16,19,17,11,9
6,6,1,13,15,18,11,14,5
7,7,9,8,11,1,10,12,14
8,8,7,9,13,17,16,8,18
9,9,19,12,7,16,14,6,13
10,10,18,2,19,0,3,11,5
11,11,5,13,9,14,4,17,11
12,12,12,14,19,2,3,10,17
13,13,19,0,4,16,10,9,3
14,14,6,2,3,11,15,7,5
15,15,10,15,2,20,12,11,9
16,16,14,3,9,17,15,16,12
17,17,15,2,20,7,6,8,11
18,18,1,17,6,5,20,8,15
19,19,6,7,10,9,15,4,1
20,20,18,7,20,13,17,19,8
21,21,4,9,5,19,12,6,13
22,22,5,3,8,1,4,20,16
23,23,3,10,2,14,17,11,9
24,24,17,2,1,16,3,12,4
25,25,18,7,6,1,3,8,20
26,26,1,0,2,20,5,13,9
27,27,19,5,9,8,3,15,14
28,28,10,19,13,4,8,5,14
29,29,10,4,6,9,18,8,19
30,30,16,19,5,20,17,18,7
31,31,10,16,8,15,3,19,12
32,32,18,1,8,7,9,11,12
33,33,19,4,8,11,1,20,2
34,34,4,9,3,7,17,0,14
35,35,17,11,13,7,0,20,15
36,36,8,5,15,13,0,10,17
37,37,6,13,20,16,18,12,9
38,38,8,15,19,13,9,10,5
39,39,18,5,17,6,7,0,2
40,40,3,12,9,4,19,20,17
41,41,17,12,16,19,15,4,10
42,42,13,2,9,6,19,4,18
43,43,3,4,16,17,20,19,6
44,44,6,14,10,1,5,0,12
45,45,0,4,17,12,14,5,16
46,46,19,15,18,4,13,5,16
47,47,15,8,17,6,9,16,2
48,48,14,18,9,19,15,13,3
