,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,9,18,5,8,13,11
1,1,1,11,9,2,20,0,17
2,2,1,0,12,5,3,8,4
3,3,12,17,10,11,7,8,1
4,4,3,11,13,6,5,1,0
5,5,10,2,1,4,12,11,14
6,6,12,1,9,0,2,19,18
7,7,0,10,4,9,2,3,12
8,8,14,19,18,15,0,17,9
9,9,6,17,3,0,11,12,2
10,10,9,20,0,17,10,18,13
11,11,8,5,10,3,13,16,12
12,12,17,15,5,14,20,10,13
13,13,1,11,12,8,5,16,20
14,14,10,7,4,16,15,20,9
15,15,9,19,5,0,12,8,11
16,16,11,18,4,0,1,3,14
17,17,8,3,1,12,16,20,13
18,18,16,9,5,8,15,10,7
19,19,5,3,16,13,10,8,14
20,20,14,10,16,5,0,15,2
21,21,8,18,9,14,17,20,10
22,22,13,20,4,9,11,7,5
23,23,13,16,12,11,20,7,19
24,24,0,8,15,9,18,11,17
25,25,18,6,19,16,17,7,10
26,26,2,4,7,11,20,13,14
27,27,18,16,14,3,11,19,7
28,28,4,7,12,16,18,8,1
29,29,12,17,19,5,18,3,8
30,30,7,2,0,8,3,4,9
31,31,5,7,13,12,19,18,10
32,32,3,4,12,0,17,16,9
33,33,9,16,0,15,4,3,6
34,34,9,3,17,8,0,18,5
35,35,16,15,3,2,7,13,20
36,36,18,20,1,8,14,10,0
37,37,6,14,12,19,18,20,2
38,38,8,6,5,9,7,0,11
39,39,1,3,17,6,18,2,19
40,40,19,17,11,7,0,12,16
41,41,17,20,13,4,7,18,14
42,42,18,0,16,7,11,10,12
43,43,3,12,20,13,6,2,5
44,44,10,7,12,17,5,16,15
45,45,5,10,16,3,8,12,2
46,46,1,20,17,3,19,7,12
47,47,11,6,15,3,1,17,10
48,48,18,3,9,15,1,14,13
