,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,20,12,10,11,19,3
1,1,4,16,1,19,6,18,9
2,2,9,11,17,2,6,10,0
3,3,13,4,10,9,3,14,5
4,4,3,18,5,0,19,13,17
5,5,12,14,19,13,2,1,20
6,6,0,3,7,8,4,2,17
7,7,10,1,8,14,2,19,20
8,8,17,3,9,6,12,19,2
9,9,15,6,4,2,3,5,17
10,10,15,14,19,0,7,1,9
11,11,10,4,7,5,15,19,20
12,12,15,10,20,0,12,6,16
13,13,19,18,12,15,4,0,13
14,14,17,7,18,20,5,3,13
15,15,1,4,14,3,18,11,20
16,16,2,15,10,17,4,12,1
17,17,6,13,0,11,20,3,7
18,18,11,19,18,2,9,1,0
19,19,2,16,12,11,20,13,10
20,20,0,17,2,16,10,5,14
21,21,18,15,17,10,5,1,6
22,22,19,14,10,6,3,5,4
23,23,19,2,12,6,0,7,4
24,24,5,20,0,19,15,7,13
25,25,1,6,2,11,15,13,10
26,26,4,6,11,3,7,2,14
27,27,10,8,18,12,5,6,9
28,28,12,19,18,7,8,6,17
29,29,3,18,8,17,14,6,9
30,30,7,1,13,8,14,6,2
31,31,9,6,3,0,4,17,10
32,32,6,0,18,5,12,13,9
33,33,20,3,11,17,0,7,6
34,34,4,2,13,0,9,7,12
35,35,13,14,9,6,10,19,5
36,36,2,18,6,20,7,1,19
37,37,2,18,10,19,11,20,4
38,38,7,6,17,4,2,13,1
39,39,9,20,13,11,19,10,0
40,40,14,11,7,2,19,17,5
41,41,16,8,13,15,10,6,0
42,42,5,6,7,0,20,1,13
43,43,12,6,1,10,0,4,19
44,44,10,2,20,15,8,4,13
45,45,13,9,4,17,11,7,2
46,46,7,10,11,15,14,1,5
47,47,15,9,4,6,17,3,8
48,48,13,14,10,11,6,3,12
