,round,tube,sp,st,final_pop
0,0,0,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",7
1,0,0,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",87
2,0,0,2,"(0.0, 0.1332574652971455, 0.0785651024532057, 0.1658280540527044, 0.06067563473324496, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",7
3,0,0,2,"(0.0, 0.10609637873065447, 0.06624240105522548, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",54
4,0,0,2,"(0.0, 0.10609637873065447, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",6
5,0,1,2,"(0.0, 0.1332574652971455, 0.0785651024532057, 0.1658280540527044, 0.06067563473324496, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",16
6,0,1,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",22
7,0,1,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",72
8,0,1,2,"(0.0, 0.10609637873065447, 0.06624240105522548, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",69
9,0,1,2,"(0.0, 0.10609637873065447, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",5
10,0,2,2,"(0.0, 0.10609637873065447, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",7
11,0,2,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",44
12,0,2,2,"(0.0, 0.1332574652971455, 0.0785651024532057, 0.1658280540527044, 0.06067563473324496, 0.07251546538329634, 0.0, 0.0, 0.1564564162570079, 0.0)",2
13,0,2,2,"(0.0, 0.10609637873065447, 0.06624240105522548, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",71
14,0,2,2,"(0.0, 0.10224088987516985, 0.05497067501782922, 0.1658280540527044, 0.0651274896174571, 0.07251546538329634, 0.0, 0.0, 0.1654908027082088, 0.0)",29
