,round,tube,sp,st,final_pop
0,0,0,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.02818130084484824, 0.0, 0.0)",206
1,0,0,5,"(0.1792078360399821, 0.08012081652251989, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.03569070075705904, 0.0, 0.0)",150
2,0,0,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.04022333613039849, 0.0, 0.0)",102
3,0,0,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.03569070075705904, 0.0, 0.0)",14
4,0,1,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.02818130084484824, 0.0, 0.0)",203
5,0,1,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.04022333613039849, 0.0, 0.0)",260
6,0,1,5,"(0.1792078360399821, 0.08012081652251989, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.03569070075705904, 0.0, 0.0)",61
7,0,2,5,"(0.1792078360399821, 0.08012081652251989, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.03569070075705904, 0.0, 0.0)",194
8,0,2,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.02818130084484824, 0.0, 0.0)",182
9,0,2,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.03569070075705904, 0.0, 0.0)",63
10,0,2,5,"(0.1792078360399821, 0.09576511236074621, 0.09803765698381195, 0.16344142439650497, 0.0, 0.0, 0.0, 0.04022333613039849, 0.0, 0.0)",106
