,round,tube,sp,ancestor,mutant
0,0,19,13,"(0.0, 0.0, 0.11679612853536596, 0.06920069129515957, 0.09172770611919409, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)","(0.0, 0.0, 0.11679612853536596, 0.06920069129515957, 0.08788291394176222, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)"
1,0,7,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)","(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.10984480174594592, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)"
2,0,0,7,"(0.11781548560357764, 0.0, 0.0, 0.0, 0.08963196916637059, 0.06164521714842443, 0.0, 0.06846774248654515, 0.11387011139749449, 0.0)","(0.11781548560357764, 0.0, 0.0, 0.0, 0.08963196916637059, 0.11751298528843139, 0.0, 0.07043670042661702, 0.12896589989104637, 0.0)"
3,0,9,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)","(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.045519310970009275, 0.11395506571919103, 0.0, 0.02195829510738229)"
4,0,13,1,"(0.0, 0.14271175734203523, 0.0, 0.0, 0.0, 0.4132150174857902, 0.0, 0.27853396239544037, 0.0, 0.0)","(0.0, 0.14271175734203523, 0.0, 0.0, 0.0, 0.4132150174857902, 0.0, 0.246183101728975, 0.0, 0.0)"
5,0,15,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)","(0.0, 0.1063989220923299, 0.0015111703434619284, 0.030610824620914842, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)"
6,0,18,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)","(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.12148221710990552, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)"
7,0,3,13,"(0.0, 0.0, 0.11679612853536596, 0.06920069129515957, 0.09172770611919409, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)","(0.0, 0.0, 0.11679612853536596, 0.06920069129515957, 0.09543844248656815, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)"
8,0,4,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)","(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.09030305982167904, 0.11395506571919103, 0.0, 0.02195829510738229)"
9,0,3,3,"(0.10171774043149463, 0.0, 0.3066454727815258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.09182026868471509, 0.0, 0.3066454727815258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
