,round,tube0,tube1,tube2
0,0,8,6,9
1,1,1,5,9
2,2,2,8,9
3,3,6,2,7
4,4,7,6,4
5,5,4,8,2
6,6,4,8,5
7,7,5,0,6
8,8,3,7,0
9,9,5,7,6
10,10,0,2,4
11,11,4,7,9
12,12,0,1,9
13,13,3,9,4
14,14,9,7,2
15,15,7,1,6
16,16,3,4,5
17,17,4,6,9
18,18,1,3,0
19,19,7,8,1
20,20,5,3,2
21,21,8,2,4
22,22,9,0,4
23,23,3,2,5
