,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,15,3,19,9,6,7
1,1,6,9,18,2,3,17,16
2,2,16,13,1,11,20,19,5
3,3,4,5,7,16,0,15,11
4,4,20,7,15,3,1,17,14
5,5,13,0,2,1,16,9,7
6,6,3,20,6,9,5,11,12
7,7,17,2,15,12,10,14,9
8,8,20,8,4,15,10,18,6
9,9,14,8,3,6,9,7,19
10,10,7,2,1,18,6,17,4
11,11,16,6,12,13,15,2,14
12,12,9,6,1,20,0,15,17
13,13,15,1,14,0,10,12,2
14,14,5,17,3,7,16,6,8
15,15,11,16,3,13,7,0,6
16,16,12,6,7,3,1,2,8
17,17,1,5,15,19,11,9,18
18,18,8,14,5,6,2,4,10
19,19,4,17,14,0,8,20,2
20,20,18,7,14,4,0,10,5
21,21,0,7,3,6,4,2,17
22,22,20,14,4,18,3,11,8
23,23,8,15,10,6,5,11,13
24,24,18,3,20,7,0,12,5
25,25,19,20,0,11,8,5,10
26,26,17,18,5,15,14,10,12
27,27,10,17,3,11,5,2,7
28,28,18,11,16,10,6,2,19
29,29,13,12,3,4,5,1,19
30,30,15,16,1,3,11,13,20
31,31,12,8,14,15,7,20,6
32,32,7,6,0,10,9,8,3
33,33,15,8,6,12,7,20,11
34,34,19,13,6,15,20,9,4
35,35,3,11,9,15,0,7,4
36,36,18,10,0,4,3,14,1
37,37,18,14,15,9,0,12,8
38,38,20,5,7,11,12,2,10
39,39,8,10,13,17,0,20,9
40,40,5,14,9,11,13,15,2
41,41,19,8,5,6,9,16,11
42,42,15,6,16,14,8,13,9
43,43,17,8,18,0,7,1,4
44,44,7,20,8,13,3,1,19
45,45,17,18,6,9,16,14,11
46,46,18,9,13,12,0,6,2
47,47,16,1,0,6,2,13,7
48,48,7,10,1,19,15,16,12
