,round,tube,sp,st,final_pop
0,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.01599826091960848, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",1
1,0,0,6,"(0.03426039533065134, 0.00736098625461101, 0.0, 0.015072314922152021, 0.006676194929535229, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",57
2,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",11
3,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",66
4,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",22
5,0,0,6,"(0.03790206379752275, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",6
6,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",49
7,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",16
8,0,1,6,"(0.03426039533065134, 0.00736098625461101, 0.0, 0.015072314922152021, 0.006676194929535229, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",71
9,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.01599826091960848, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",2
10,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",12
11,0,1,6,"(0.03790206379752275, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",3
12,0,2,6,"(0.03426039533065134, 0.00736098625461101, 0.0, 0.015072314922152021, 0.006676194929535229, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",23
13,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.01599826091960848, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",13
14,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",34
15,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.05874522297052942)",74
16,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",13
17,0,2,6,"(0.03790206379752275, 0.011572197494497125, 0.0, 0.011393993167967164, 0.005422768956954101, 0.0, 0.02443203197772478, 0.0, 0.028146417112716555, 0.03040210305321358)",4
