,round,tube,sp,st,final_pop
0,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",146
1,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.0203052413508462, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
2,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.01152469082760588, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",2
3,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.08055446435447383, 0.0, 0.0)",2
4,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.006163406990970402, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
5,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",155
6,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.07631330713357798)",1
7,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.0060861660928990076, 0.0, 0.019795240631728064, 0.0, 0.029435472972559943, 0.05874522297052942)",1
8,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.016340755780991777, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
9,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.016012363838592725, 0.0)",6
10,0,0,11,"(0.0, 0.0, 0.11064199219520998, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",4
11,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",59
12,0,0,13,"(0.0, 0.023376798528754995, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
13,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.02454941980873497, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
14,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",223
15,0,0,14,"(0.0, 0.019930202103856695, 0.0, 0.0, 0.0, 0.0, 0.12259730368381636, 0.04905321344783348, 0.03621416498310447, 0.0)",4
16,0,0,14,"(0.0, 0.017248724174617657, 0.0, 0.0, 0.0, 0.0, 0.1096916615896246, 0.07609886892949795, 0.03621416498310447, 0.0)",16
17,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.02293664689908214, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
18,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",185
19,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08503927070416382, 0.07932644279172833, 0.0, 0.0)",1
20,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.13678165419516705, 0.0, 0.0)",1
21,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.10132703143485322, 0.0, 0.0)",1
22,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.07455732815866241)",1
23,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",177
24,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.003211030563059807, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
25,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",41
26,0,1,13,"(0.0, 0.02461978404713738, 0.044509789516938056, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
27,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",187
28,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.029166870517259955, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
29,0,2,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08549666964585406, 0.0691048466035698, 0.0, 0.0)",1
30,0,2,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",157
31,0,2,6,"(0.05202440887075564, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05704635072953728)",1
32,0,2,6,"(0.03426039533065134, 0.011715686621140817, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
33,0,2,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",176
34,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",13
35,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",188
36,0,2,13,"(0.0, 0.02461978404713738, 0.021617657128801572, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
37,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01118998102490042, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
38,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.014990250663832994, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
39,0,2,13,"(0.0, 0.02461978404713738, 0.02438072886814089, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.009761074835034484)",1
40,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",131
41,0,3,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.029920670923249612, 0.08380840797570269, 0.06708347520148777, 0.0, 0.0)",1
