,round,tube0,tube1,tube2
0,0,8,2,1
1,1,4,0,7
2,2,1,0,9
3,3,9,0,2
4,4,3,2,9
5,5,2,8,9
6,6,1,9,4
7,7,4,6,0
8,8,0,3,1
9,9,4,5,3
10,10,7,4,5
11,11,3,4,9
12,12,0,5,3
13,13,7,0,4
14,14,4,3,7
15,15,2,6,5
16,16,8,1,3
17,17,5,7,0
18,18,6,9,1
19,19,4,9,7
20,20,1,6,9
21,21,5,8,1
22,22,4,5,2
23,23,0,6,2
