,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,16,8,20,10,4,12
1,1,7,6,12,14,8,16,18
2,2,17,11,2,19,8,6,9
3,3,12,19,17,9,14,15,5
4,4,3,5,9,17,13,8,19
5,5,18,20,8,19,9,2,5
6,6,18,13,17,19,7,14,9
7,7,19,20,16,18,9,2,13
8,8,1,3,15,9,11,5,6
9,9,4,0,20,11,12,13,2
10,10,5,15,0,7,10,20,9
11,11,13,1,2,3,20,5,4
12,12,12,4,5,15,1,16,11
13,13,14,20,8,17,10,4,15
14,14,5,16,6,4,18,14,11
15,15,18,3,16,1,4,11,15
16,16,12,17,0,4,19,9,8
17,17,14,4,10,18,12,16,1
18,18,16,9,20,15,5,0,4
19,19,8,5,12,13,11,0,18
20,20,14,13,16,4,8,17,1
21,21,1,2,18,14,4,16,9
22,22,9,4,16,19,1,14,8
23,23,20,9,6,4,18,19,14
24,24,5,11,12,8,16,7,0
25,25,11,4,9,2,18,0,1
26,26,0,12,18,20,9,15,8
27,27,5,0,6,16,10,14,3
28,28,13,4,11,14,15,0,18
29,29,1,5,16,13,3,19,4
30,30,6,12,7,19,13,2,14
31,31,18,10,7,8,9,2,17
32,32,3,11,18,17,1,13,15
33,33,4,11,20,16,2,6,14
34,34,12,5,0,7,20,10,14
35,35,5,17,14,3,1,8,18
36,36,19,10,0,17,20,9,18
37,37,12,1,3,18,5,20,0
38,38,3,12,5,8,18,2,20
39,39,16,1,10,8,11,13,12
40,40,9,3,8,18,20,1,17
41,41,19,10,3,4,14,15,11
42,42,11,8,19,4,16,10,2
43,43,20,4,18,5,16,15,11
44,44,1,20,6,0,11,9,16
45,45,8,20,2,10,4,9,12
46,46,1,8,11,7,0,5,6
47,47,2,19,6,12,13,14,10
48,48,16,19,20,3,9,12,0
