,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,1,8,18,4,7,0
1,1,11,5,12,3,4,7,6
2,2,2,14,7,5,1,4,20
3,3,10,13,2,6,0,12,14
4,4,8,12,13,14,2,10,11
5,5,11,20,14,3,16,15,5
6,6,20,7,17,10,18,19,13
7,7,16,11,12,7,13,19,5
8,8,9,3,15,2,8,12,20
9,9,3,19,4,11,17,7,10
10,10,17,10,11,16,3,18,4
11,11,19,1,10,20,5,0,14
12,12,14,1,20,9,5,16,4
13,13,15,16,11,14,6,17,12
14,14,4,0,9,15,17,3,18
15,15,3,0,10,1,19,9,12
16,16,16,8,1,5,14,20,12
17,17,9,4,8,2,18,12,20
18,18,4,8,19,11,17,9,3
19,19,1,7,10,12,16,5,8
20,20,2,19,7,17,10,20,9
21,21,12,2,6,5,14,9,17
22,22,17,13,15,9,10,7,3
23,23,20,16,14,2,4,12,10
24,24,9,16,17,4,1,12,7
25,25,20,14,11,19,13,4,16
26,26,15,1,3,6,20,11,5
27,27,6,20,11,13,9,2,7
28,28,7,9,11,12,5,4,6
29,29,6,5,9,13,8,4,18
30,30,1,20,13,9,2,19,17
31,31,11,14,19,6,8,17,1
32,32,9,6,8,5,20,1,12
33,33,1,15,4,10,5,2,19
34,34,8,15,11,0,19,2,14
35,35,15,18,13,10,0,14,5
36,36,2,19,16,3,14,10,6
37,37,9,1,18,2,3,13,20
38,38,17,20,8,9,13,18,11
39,39,12,17,5,10,18,11,8
40,40,0,8,7,1,20,14,19
41,41,5,13,11,8,3,17,16
42,42,14,4,12,20,0,15,5
43,43,2,16,17,5,11,6,9
44,44,6,4,1,17,15,19,3
45,45,19,5,20,1,14,10,15
46,46,4,6,12,18,9,15,2
47,47,6,20,8,3,4,13,2
48,48,10,9,15,6,3,14,5
