,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,2,4,11,1,18,12
1,1,5,11,14,9,0,12,6
2,2,0,5,1,8,19,11,17
3,3,12,8,7,17,14,2,10
4,4,2,10,20,3,19,11,5
5,5,15,6,5,17,13,0,11
6,6,4,3,17,19,5,7,14
7,7,11,2,6,9,14,17,1
8,8,19,6,0,8,16,11,14
9,9,3,17,13,9,6,8,5
10,10,7,15,14,13,10,12,18
11,11,13,18,11,16,15,2,7
12,12,13,20,18,0,4,9,5
13,13,14,17,11,1,16,5,18
14,14,9,6,1,13,11,0,7
15,15,13,17,3,1,14,9,6
16,16,2,4,3,16,19,0,13
17,17,2,8,17,14,7,15,6
18,18,9,5,0,1,3,12,17
19,19,14,8,3,9,19,12,5
20,20,19,4,1,13,0,15,10
21,21,6,0,19,17,16,5,3
22,22,9,19,11,4,20,0,18
23,23,10,15,4,0,19,7,9
24,24,12,8,6,16,0,4,11
25,25,15,8,14,0,12,2,1
26,26,12,1,5,16,3,6,15
27,27,13,18,19,2,10,6,9
28,28,0,8,17,11,5,13,7
29,29,7,6,15,8,19,14,18
30,30,7,20,3,13,5,11,15
31,31,5,2,4,16,1,8,10
32,32,19,11,4,1,5,18,17
33,33,9,12,0,15,17,1,16
34,34,8,11,19,2,12,13,16
35,35,0,8,12,14,3,13,4
36,36,9,7,6,17,12,8,13
37,37,4,11,13,15,17,12,1
38,38,4,8,15,20,16,18,5
39,39,4,15,13,6,20,5,8
40,40,16,3,2,12,7,6,10
41,41,3,17,2,20,7,8,16
42,42,8,12,2,13,10,11,18
43,43,10,14,6,0,9,7,3
44,44,16,20,10,11,7,13,3
45,45,13,3,20,1,0,7,8
46,46,13,5,2,17,6,9,11
47,47,2,14,12,5,8,11,17
48,48,17,1,0,19,20,6,15
