,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,11,18,13,3,12,8
1,1,19,11,5,14,9,16,0
2,2,11,4,9,6,5,15,7
3,3,20,3,4,12,2,16,9
4,4,15,3,13,8,0,19,6
5,5,18,14,4,12,5,19,10
6,6,5,18,12,15,13,7,0
7,7,16,12,2,10,14,19,18
8,8,3,14,17,1,16,2,4
9,9,15,13,12,5,6,14,9
10,10,13,14,15,7,9,0,19
11,11,3,11,10,16,0,13,5
12,12,14,15,8,3,19,9,13
13,13,4,9,11,0,16,1,8
14,14,16,15,5,0,17,14,9
15,15,9,2,11,13,8,16,12
16,16,15,0,20,17,2,16,8
17,17,2,8,3,7,11,15,6
18,18,1,10,19,16,6,5,2
19,19,13,18,10,0,15,12,9
20,20,0,12,13,9,20,16,1
21,21,5,0,18,15,17,2,10
22,22,20,18,11,6,13,2,17
23,23,6,4,14,5,11,13,9
24,24,19,15,12,16,18,10,14
25,25,19,2,17,14,15,1,18
26,26,9,5,18,7,14,3,6
27,27,19,11,2,7,3,5,1
28,28,12,1,13,19,10,20,16
29,29,20,9,5,13,16,8,14
30,30,11,20,7,10,9,16,2
31,31,13,0,10,6,20,9,16
32,32,3,12,16,4,19,7,20
33,33,16,13,11,7,8,5,15
34,34,13,1,0,18,16,6,10
35,35,4,3,20,5,8,19,6
36,36,15,11,12,6,14,3,9
37,37,2,9,5,12,6,20,16
38,38,11,0,4,8,9,12,7
39,39,16,9,13,14,7,10,1
40,40,14,15,12,7,8,6,17
41,41,15,12,17,11,3,8,13
42,42,3,18,20,0,12,11,17
43,43,7,5,17,15,8,10,20
44,44,6,18,20,10,2,3,19
45,45,16,0,3,4,7,1,5
46,46,3,15,10,2,17,19,5
47,47,13,1,20,2,4,18,17
48,48,3,5,2,11,9,13,7
