,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,5,13,15,9,4,6
1,1,18,20,7,1,8,13,6
2,2,13,0,19,20,6,1,11
3,3,8,2,13,14,18,4,12
4,4,12,18,15,19,11,13,8
5,5,11,2,9,8,7,5,6
6,6,10,2,6,18,5,9,19
7,7,20,14,7,9,15,6,5
8,8,13,18,8,5,11,4,0
9,9,7,13,6,1,15,17,18
10,10,6,7,0,10,13,18,17
11,11,5,12,15,0,4,2,11
12,12,15,7,0,18,5,9,10
13,13,2,7,14,9,0,1,10
14,14,6,19,8,16,15,20,11
15,15,8,12,15,5,3,4,9
16,16,17,9,3,1,16,12,2
17,17,1,13,16,20,12,17,19
18,18,2,16,8,1,9,15,18
19,19,5,7,4,3,1,6,19
20,20,19,16,10,7,2,3,12
21,21,3,8,11,19,5,20,12
22,22,8,7,10,5,4,6,3
23,23,20,7,0,16,1,19,9
24,24,1,7,4,18,3,17,19
25,25,19,16,15,14,7,8,17
26,26,12,3,8,10,1,20,9
27,27,15,14,3,10,1,12,20
28,28,12,0,6,16,4,7,17
29,29,5,15,11,4,20,2,0
30,30,20,18,11,2,9,10,17
31,31,11,6,5,8,1,16,18
32,32,7,17,6,2,20,4,0
33,33,8,12,6,19,13,18,2
34,34,2,3,0,18,17,11,10
35,35,7,12,13,19,1,8,4
36,36,2,19,6,10,13,8,16
37,37,4,16,18,2,8,5,14
38,38,20,6,13,12,3,7,4
39,39,19,16,13,2,1,17,5
40,40,0,10,15,20,13,9,14
41,41,15,10,14,9,4,2,5
42,42,11,20,10,8,4,17,3
43,43,2,9,7,1,12,17,6
44,44,1,0,19,12,13,9,17
45,45,17,10,18,2,16,8,0
46,46,1,3,15,0,2,14,20
47,47,15,6,0,9,3,11,17
48,48,12,5,19,20,2,16,8
