,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,20,14,1,2,4,16
1,1,8,15,14,20,12,0,5
2,2,2,20,8,0,7,10,3
3,3,19,6,14,0,7,4,16
4,4,16,3,6,7,20,5,12
5,5,14,8,4,18,6,11,17
6,6,15,5,20,2,10,4,8
7,7,4,2,15,13,16,10,18
8,8,16,7,13,18,5,0,12
9,9,20,12,10,4,6,7,14
10,10,2,6,11,0,5,10,9
11,11,17,13,20,11,12,7,0
12,12,19,9,6,3,13,1,17
13,13,7,15,18,20,1,12,2
14,14,3,11,14,4,16,6,18
15,15,12,18,10,0,1,7,15
16,16,2,9,5,0,13,14,17
17,17,8,18,14,12,15,2,20
18,18,1,17,20,8,18,14,19
19,19,3,11,12,2,10,1,13
20,20,9,8,20,18,15,6,7
21,21,9,8,14,13,16,5,1
22,22,1,10,5,17,12,15,4
23,23,20,14,17,1,3,12,0
24,24,19,8,6,17,4,10,2
25,25,3,2,4,17,15,14,7
26,26,15,2,3,18,9,1,17
27,27,16,15,6,14,7,8,5
28,28,4,13,20,0,1,3,8
29,29,10,5,8,9,16,2,11
30,30,1,15,0,19,20,7,14
31,31,0,20,1,6,18,19,5
32,32,9,8,11,12,7,2,3
33,33,0,11,17,2,12,6,7
34,34,14,4,5,12,11,2,18
35,35,3,4,8,7,9,1,14
36,36,12,19,4,16,17,20,13
37,37,10,6,4,9,15,11,2
38,38,0,10,14,8,18,11,4
39,39,14,8,2,9,3,5,11
40,40,8,11,3,10,7,0,20
41,41,13,14,15,7,19,9,2
42,42,6,10,7,11,3,17,20
43,43,4,20,2,0,16,11,6
44,44,4,14,5,15,7,17,6
45,45,11,2,8,4,6,16,9
46,46,19,9,18,1,15,13,3
47,47,6,11,13,15,14,3,1
48,48,2,3,15,13,6,9,18
