,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,10,6,11,18,8
1,1,2,12,19,1,15,11,5
2,2,8,15,5,7,0,16,12
3,3,15,16,11,6,5,17,20
4,4,7,1,17,14,18,9,2
5,5,20,11,16,3,18,10,12
6,6,0,15,17,16,4,11,1
7,7,15,5,10,14,4,6,18
8,8,11,7,15,2,4,14,18
9,9,16,12,20,17,7,18,1
10,10,12,9,19,20,5,18,3
11,11,8,11,13,6,7,12,0
12,12,1,5,8,19,4,20,10
13,13,3,16,11,2,5,8,18
14,14,4,1,16,11,6,19,12
15,15,8,11,20,2,9,0,18
16,16,15,19,16,1,0,10,11
17,17,15,10,5,20,19,0,14
18,18,9,13,10,19,12,0,15
19,19,3,6,9,7,15,1,11
20,20,17,13,9,16,6,20,10
21,21,0,20,18,12,16,17,15
22,22,16,7,4,19,10,20,13
23,23,13,20,7,11,15,12,14
24,24,8,11,14,16,15,2,4
25,25,18,19,13,12,11,6,3
26,26,20,18,11,1,19,3,12
27,27,15,0,6,8,7,5,3
28,28,8,0,16,13,5,15,17
29,29,4,8,3,19,20,9,15
30,30,8,7,17,5,19,18,11
31,31,12,7,16,19,1,14,9
32,32,3,18,16,20,7,13,8
33,33,15,1,7,16,20,3,19
34,34,14,18,15,3,7,5,4
35,35,2,9,1,16,11,8,5
36,36,9,1,20,15,7,6,5
37,37,2,4,16,0,11,18,8
38,38,19,16,12,0,9,8,4
39,39,11,10,17,9,15,6,16
40,40,8,10,15,1,14,0,4
41,41,12,3,20,18,6,10,17
42,42,4,5,15,8,13,2,20
43,43,19,14,9,10,20,16,18
44,44,14,19,9,8,18,12,17
45,45,17,19,20,9,2,3,5
46,46,14,18,19,4,5,7,13
47,47,20,6,11,13,7,16,4
48,48,19,10,0,17,15,7,20
