,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,7,10,18,4,20,12
1,1,7,8,20,5,14,18,19
2,2,20,17,19,5,9,3,12
3,3,4,12,3,17,6,11,8
4,4,10,6,20,9,18,16,17
5,5,5,1,10,7,17,6,4
6,6,5,9,18,0,11,14,17
7,7,11,6,13,18,5,7,8
8,8,1,11,14,0,8,10,18
9,9,0,17,3,4,15,16,7
10,10,16,3,17,0,14,6,18
11,11,12,16,4,10,9,8,14
12,12,5,7,6,18,1,0,10
13,13,9,18,11,2,17,12,15
14,14,5,20,0,9,8,1,16
15,15,0,13,7,16,4,15,10
16,16,2,13,19,14,17,20,3
17,17,13,19,3,4,17,5,8
18,18,7,1,11,14,6,4,8
19,19,5,8,1,18,20,12,16
20,20,19,2,16,13,18,5,9
21,21,10,18,5,7,12,19,4
22,22,2,14,0,17,20,6,10
23,23,5,19,12,6,10,8,17
24,24,2,9,3,18,12,11,8
25,25,9,1,10,11,3,19,14
26,26,16,19,1,0,12,18,20
27,27,20,19,3,7,6,11,1
28,28,1,16,6,0,20,5,18
29,29,16,17,15,19,2,7,4
30,30,9,12,16,7,8,10,19
31,31,15,4,2,6,20,9,14
32,32,10,13,7,18,4,12,6
33,33,20,9,11,8,4,1,14
34,34,0,11,5,20,1,17,4
35,35,18,2,8,3,12,10,19
36,36,1,8,7,3,13,9,12
37,37,10,20,6,13,14,16,8
38,38,5,11,0,1,10,14,18
39,39,4,8,15,7,1,9,16
40,40,1,2,10,17,0,18,13
41,41,6,12,14,20,0,2,1
42,42,18,11,7,15,2,12,4
43,43,18,14,4,9,19,15,2
44,44,9,19,16,17,13,12,2
45,45,13,6,17,16,9,18,5
46,46,19,17,3,10,6,16,13
47,47,2,7,8,3,14,10,9
48,48,18,14,16,2,7,9,8
