,round,tube0,tube1,tube2
0,0,5,9,0
1,1,2,7,9
2,2,0,6,4
3,3,1,9,7
4,4,9,0,3
5,5,6,0,5
6,6,1,6,0
7,7,0,2,4
8,8,0,6,8
9,9,1,4,9
10,10,7,0,5
11,11,6,2,0
12,12,3,1,7
13,13,6,3,1
14,14,0,2,8
15,15,3,8,0
16,16,7,1,8
17,17,6,0,1
18,18,5,3,0
19,19,4,6,3
20,20,4,7,3
21,21,4,1,6
22,22,0,1,6
23,23,7,0,1
