,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,19,6,4,20,12,10
1,1,3,4,6,1,10,8,7
2,2,2,5,8,9,6,7,11
3,3,4,1,6,7,14,17,12
4,4,1,13,17,20,19,11,4
5,5,18,9,7,0,4,14,5
6,6,0,10,9,4,15,12,17
7,7,7,0,5,2,4,9,20
8,8,13,0,1,4,14,5,9
9,9,3,4,6,0,8,13,7
10,10,16,1,19,3,20,7,6
11,11,11,4,9,3,10,5,0
12,12,13,7,1,17,15,8,6
13,13,9,1,13,5,8,7,18
14,14,7,1,19,12,15,0,5
15,15,4,15,2,5,14,17,13
16,16,4,6,19,8,12,10,0
17,17,4,5,3,8,15,6,12
18,18,10,16,0,4,19,15,13
19,19,1,18,15,5,12,13,4
20,20,1,2,18,3,20,9,15
21,21,2,7,5,0,1,12,15
22,22,9,3,10,4,17,0,11
23,23,3,6,2,10,1,7,4
24,24,7,3,11,18,19,12,5
25,25,7,6,11,9,5,18,14
26,26,1,7,3,2,8,13,16
27,27,5,11,13,1,19,15,20
28,28,7,8,0,5,3,11,12
29,29,7,5,2,4,10,1,14
30,30,3,0,4,13,1,8,17
31,31,13,3,12,2,17,0,1
32,32,11,15,5,17,4,8,16
33,33,20,15,11,2,6,18,4
34,34,3,9,1,10,19,15,17
35,35,1,5,3,0,4,2,17
36,36,11,3,0,1,13,20,14
37,37,8,10,19,9,18,14,17
38,38,0,11,18,19,16,13,15
39,39,2,15,6,1,16,5,19
40,40,5,0,4,9,15,7,11
41,41,18,7,3,17,20,12,16
42,42,2,1,15,9,7,13,6
43,43,6,0,18,4,15,16,17
44,44,9,3,2,12,1,16,6
45,45,4,14,2,10,19,15,3
46,46,5,3,11,2,1,0,10
47,47,17,15,0,8,10,1,4
48,48,0,15,3,17,2,16,8
