,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,11,4,18,5,20
1,1,13,18,12,8,10,11,4
2,2,0,12,20,15,7,14,19
3,3,18,14,11,15,7,12,2
4,4,13,19,0,2,4,14,8
5,5,14,10,6,0,4,17,18
6,6,18,11,5,13,20,9,1
7,7,11,12,7,17,14,19,3
8,8,19,7,15,17,1,14,6
9,9,13,4,17,0,7,1,2
10,10,19,10,11,14,7,20,12
11,11,1,3,19,15,18,20,4
12,12,8,1,7,16,12,3,13
13,13,16,11,10,0,4,15,20
14,14,3,4,16,19,7,2,9
15,15,17,20,15,4,13,16,6
16,16,11,12,2,15,0,1,14
17,17,18,10,17,9,14,11,3
18,18,2,9,11,19,18,14,13
19,19,20,15,12,8,18,14,0
20,20,3,14,15,13,5,1,6
21,21,10,7,4,14,2,5,0
22,22,4,2,3,19,0,9,16
23,23,13,11,0,10,4,3,9
24,24,5,1,19,18,15,12,0
25,25,18,5,16,8,9,15,17
26,26,4,9,7,3,15,0,11
27,27,9,6,15,20,16,10,0
28,28,20,8,11,16,7,1,17
29,29,2,5,14,20,16,6,7
30,30,14,5,8,10,7,19,1
31,31,13,5,3,10,19,6,17
32,32,5,4,0,7,19,14,10
33,33,10,3,12,20,17,11,8
34,34,14,7,6,16,0,19,20
35,35,17,10,13,2,0,3,8
36,36,18,11,7,16,12,13,0
37,37,18,14,1,2,10,19,11
38,38,7,9,16,1,0,8,12
39,39,13,2,5,15,19,14,4
40,40,11,15,20,8,0,5,6
41,41,6,4,7,9,12,15,0
42,42,0,20,19,4,16,15,14
43,43,1,7,2,11,20,16,17
44,44,8,15,11,19,2,13,5
45,45,0,5,16,19,17,15,3
46,46,5,2,4,0,19,12,20
47,47,0,6,17,4,13,9,3
48,48,5,14,13,4,6,19,10
