,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,11,13,1,18,10,9
1,1,18,6,3,14,7,20,0
2,2,3,6,20,2,14,10,11
3,3,4,10,3,18,17,12,19
4,4,2,6,10,4,13,19,20
5,5,17,10,4,18,2,15,16
6,6,16,7,5,2,1,8,6
7,7,18,7,6,17,15,12,10
8,8,0,11,2,4,6,8,12
9,9,2,19,4,13,0,7,10
10,10,9,14,17,2,11,18,4
11,11,17,0,10,5,3,13,7
12,12,13,15,12,16,19,18,1
13,13,16,8,5,0,18,3,19
14,14,13,0,18,6,14,5,12
15,15,1,20,4,17,2,12,6
16,16,13,16,17,3,2,0,6
17,17,8,9,10,1,11,12,15
18,18,14,11,10,12,20,5,9
19,19,1,7,0,18,20,12,17
20,20,14,7,10,0,8,5,20
21,21,1,20,12,9,10,19,6
22,22,19,16,18,13,2,7,5
23,23,20,10,1,14,5,11,4
24,24,20,5,19,13,10,17,2
25,25,0,1,5,12,10,8,2
26,26,18,16,19,13,9,12,0
27,27,14,5,3,18,4,15,20
28,28,16,0,2,15,13,12,19
29,29,0,3,11,20,5,4,10
30,30,2,3,19,9,11,15,4
31,31,1,5,16,4,14,17,12
32,32,1,15,13,18,17,5,9
33,33,20,19,8,18,13,0,3
34,34,15,4,16,6,17,19,7
35,35,7,8,20,18,1,0,17
36,36,8,2,11,10,19,17,20
37,37,9,5,1,15,0,6,12
38,38,7,14,17,8,15,9,18
39,39,13,19,20,5,4,2,18
40,40,10,20,4,9,11,18,12
41,41,11,19,0,7,16,5,18
42,42,14,5,6,16,9,0,3
43,43,14,19,11,10,9,2,16
44,44,15,1,19,13,12,17,11
45,45,19,1,0,20,18,6,5
46,46,17,3,7,1,6,13,16
47,47,0,11,4,3,9,13,7
48,48,6,8,17,2,9,15,16
